"","ID","Name","Year","Rank","Average","Bayes.average","Users.rated"
"1",174430,"Gloomhaven",2017,1,8.7,8.471,51919
"2",224517,"Brass: Birmingham",2018,2,8.66,8.43,30415
"3",161936,"Pandemic Legacy: Season 1",2015,3,8.57,8.424,47492
"4",291457,"Gloomhaven: Jaws of the Lion",2020,4,8.59,8.256,22070
"5",167791,"Terraforming Mars",2016,5,8.4,8.255,81336
"6",342942,"Ark Nova",2021,6,8.64,8.255,15566
"7",233078,"Twilight Imperium: Fourth Edition",2017,7,8.64,8.246,18095
"8",187645,"Star Wars: Rebellion",2016,8,8.42,8.168,27513
"9",220308,"Gaia Project",2017,9,8.44,8.164,21693
"10",162886,"Spirit Island",2017,10,8.37,8.151,37649
"11",115746,"War of the Ring: Second Edition",2011,11,8.52,8.149,17054
"12",182028,"Through the Ages: A New Story of Civilization",2015,12,8.35,8.124,27422
"13",193738,"Great Western Trail",2016,13,8.28,8.108,35690
"14",12333,"Twilight Struggle",2005,14,8.27,8.1,44698
"15",316554,"Dune: Imperium",2020,15,8.34,8.068,23853
"16",169786,"Scythe",2016,16,8.2,8.045,70112
"17",84876,"The Castles of Burgundy",2011,17,8.13,8.007,53940
"18",167355,"Nemesis",2018,18,8.35,7.982,21540
"19",173346,"7 Wonders Duel",2015,19,8.1,7.979,76559
"20",28720,"Brass: Lancashire",2007,20,8.19,7.966,22026
"21",124361,"Concordia",2013,21,8.12,7.965,34195
"22",177736,"A Feast for Odin",2016,22,8.2,7.955,22913
"23",120677,"Terra Mystica",2012,23,8.11,7.947,43655
"24",266192,"Wingspan",2019,24,8.09,7.935,66282
"25",205637,"Arkham Horror: The Card Game",2016,25,8.15,7.921,36453
"26",266507,"Clank!: Legacy – Acquisitions Incorporated",2019,26,8.63,7.908,6426
"27",246900,"Eclipse: Second Dawn for the Galaxy",2020,27,8.58,7.908,7801
"28",237182,"Root",2018,28,8.09,7.892,37160
"29",183394,"Viticulture Essential Edition",2015,29,8.04,7.881,39240
"30",164928,"Orléans",2014,30,8.07,7.879,26597
"31",199792,"Everdell",2018,31,8.08,7.879,36297
"32",312484,"Lost Ruins of Arnak",2020,32,8.1,7.875,26054
"33",96848,"Mage Knight Board Game",2011,33,8.09,7.87,30564
"34",175914,"Food Chain Magnate",2015,34,8.1,7.832,16959
"35",251247,"Barrage",2019,35,8.22,7.824,11743
"36",285774,"Marvel Champions: The Card Game",2019,36,8.19,7.821,17316
"37",3076,"Puerto Rico",2002,37,7.95,7.817,67107
"38",102794,"Caverna: The Cave Farmers",2013,38,7.99,7.81,31043
"39",192135,"Too Many Bones",2017,39,8.4,7.808,9062
"40",170216,"Blood Rage",2015,40,7.97,7.799,40528
"41",256960,"Pax Pamir: Second Edition",2019,41,8.32,7.793,8850
"42",31260,"Agricola",2007,42,7.91,7.791,68083
"43",247763,"Underwater Cities",2018,43,8.09,7.779,14760
"44",276025,"Maracaibo",2019,44,8.13,7.767,12587
"45",185343,"Anachrony",2017,45,8.11,7.766,14788
"46",221107,"Pandemic Legacy: Season 2",2017,46,8.08,7.765,14697
"47",205059,"Mansions of Madness: Second Edition",2016,47,8,7.761,30848
"48",284083,"The Crew: The Quest for Planet Nine",2019,48,7.91,7.743,30795
"49",324856,"The Crew: Mission Deep Sea",2021,49,8.34,7.741,6973
"50",184267,"On Mars",2020,50,8.24,7.736,9269
"51",126163,"Tzolk'in: The Mayan Calendar",2012,51,7.88,7.733,35098
"52",2651,"Power Grid",2004,52,7.83,7.728,60603
"53",216132,"Clans of Caledonia",2017,53,7.97,7.713,17948
"54",35677,"Le Havre",2008,54,7.86,7.706,29200
"55",164153,"Star Wars: Imperial Assault",2014,55,7.99,7.705,22722
"56",521,"Crokinole",1876,56,7.98,7.703,14637
"57",55690,"Kingdom Death: Monster",2015,57,8.56,7.701,8561
"58",209010,"Mechs vs. Minions",2016,58,8,7.7,15891
"59",314040,"Pandemic Legacy: Season 0",2020,59,8.54,7.697,4933
"60",244521,"The Quacks of Quedlinburg",2018,60,7.85,7.694,35587
"61",161533,"Lisboa",2017,61,8.19,7.69,8735
"62",125153,"The Gallerist",2015,62,8.05,7.688,12128
"63",295947,"Cascadia",2021,63,8.03,7.688,13759
"64",266810,"Paladins of the West Kingdom",2019,64,8.02,7.677,13272
"65",230802,"Azul",2017,65,7.78,7.668,70430
"66",180263,"The 7th Continent",2017,66,7.97,7.663,20019
"67",72125,"Eclipse",2011,67,7.86,7.663,27290
"68",124742,"Android: Netrunner",2012,68,7.87,7.662,28445
"69",191189,"Aeon's End",2016,69,7.98,7.656,15889
"70",25613,"Through the Ages: A Story of Civilization",2006,70,7.89,7.651,18649
"71",28143,"Race for the Galaxy",2007,71,7.76,7.648,50943
"72",201808,"Clank!: A Deck-Building Adventure",2016,72,7.81,7.646,35225
"73",159675,"Fields of Arle",2014,73,8.06,7.635,9641
"74",157354,"Five Tribes",2014,74,7.78,7.635,36906
"75",229853,"Teotihuacan: City of Gods",2018,75,7.9,7.63,16685
"76",121921,"Robinson Crusoe: Adventures on the Cursed Island",2012,76,7.8,7.626,39039
"77",200680,"Agricola (Revised Edition)",2016,77,7.98,7.626,13455
"78",182874,"Grand Austria Hotel",2015,78,7.89,7.622,16127
"79",171623,"The Voyages of Marco Polo",2015,79,7.82,7.621,22802
"80",68448,"7 Wonders",2010,80,7.72,7.614,94266
"81",110327,"Lords of Waterdeep",2012,81,7.74,7.611,50779
"82",284378,"Kanban EV",2020,82,8.53,7.604,4351
"83",62219,"Dominant Species",2010,83,7.83,7.603,19374
"84",264220,"Tainted Grail: The Fall of Avalon",2019,84,8.2,7.59,9579
"85",236457,"Architects of the West Kingdom",2018,85,7.79,7.579,23163
"86",255984,"Sleeping Gods",2021,86,8.44,7.578,4913
"87",93,"El Grande",1995,87,7.74,7.568,25524
"88",122515,"Keyflower",2012,88,7.76,7.566,20977
"89",18602,"Caylus",2005,89,7.74,7.559,28014
"90",37111,"Battlestar Galactica: The Board Game",2008,90,7.73,7.555,34747
"91",172386,"Mombasa",2015,91,7.87,7.544,12213
"92",73439,"Troyes",2010,92,7.74,7.541,21225
"93",40834,"Dominion: Intrigue",2009,93,7.7,7.541,32011
"94",170042,"Raiders of the North Sea",2015,94,7.76,7.538,20107
"95",12493,"Twilight Imperium: Third Edition",2005,95,7.81,7.538,18877
"96",269385,"The Lord of the Rings: Journeys in Middle-Earth",2019,96,7.97,7.538,12919
"97",146021,"Eldritch Horror",2013,97,7.77,7.535,32977
"98",317985,"Beyond the Sun",2020,98,8,7.534,8327
"99",203993,"Lorenzo il Magnifico",2016,99,7.87,7.532,11859
"100",42,"Tigris & Euphrates",1997,100,7.7,7.528,27039
"101",225694,"Decrypto",2018,101,7.78,7.523,16595
"102",144733,"Russian Railroads",2013,102,7.76,7.519,16580
"103",163412,"Patchwork",2014,103,7.62,7.518,56353
"104",155821,"Inis",2016,104,7.82,7.517,16059
"105",281259,"The Isle of Cats",2019,105,7.83,7.515,15028
"106",205896,"Rising Sun",2018,106,7.81,7.514,18767
"107",341169,"Great Western Trail (Second Edition)",2021,107,8.52,7.51,3761
"108",253344,"Cthulhu: Death May Die",2019,108,8.14,7.509,7197
"109",102680,"Trajan",2011,109,7.76,7.506,16210
"110",163068,"Trickerion: Legends of Illusion",2015,110,7.96,7.496,8618
"111",233371,"Clank! In! Space!: A Deck-Building Adventure",2017,111,7.83,7.495,11966
"112",36218,"Dominion",2008,112,7.61,7.491,84238
"113",218417,"Aeon's End: War Eternal",2017,113,8.34,7.491,4602
"114",178900,"Codenames",2015,114,7.58,7.488,79172
"115",132531,"Roll for the Galaxy",2014,115,7.63,7.483,29384
"116",198928,"Pandemic: Iberia",2016,116,7.91,7.481,9360
"117",172287,"Champions of Midgard",2015,117,7.75,7.476,15566
"118",196340,"Yokohama",2016,118,7.83,7.474,10433
"119",263918,"Cartographers",2019,119,7.68,7.472,20921
"120",175640,"Vinhos: Deluxe Edition",2016,120,8.15,7.47,5504
"121",175155,"Forbidden Stars",2015,121,7.97,7.469,8373
"122",30549,"Pandemic",2008,122,7.57,7.469,113805
"123",266524,"PARKS",2019,123,7.75,7.468,16794
"124",262712,"Res Arcana",2019,124,7.73,7.466,16757
"125",279537,"The Search for Planet X",2020,125,8.08,7.464,5931
"126",2511,"Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases",1982,126,7.68,7.46,19366
"127",127023,"Kemet",2012,127,7.69,7.456,17868
"128",4098,"Age of Steam",2002,128,7.81,7.452,9934
"129",274364,"Watergate",2019,129,7.87,7.441,8594
"130",43015,"Hansa Teutonica",2009,130,7.71,7.441,13514
"131",118048,"Targi",2012,131,7.64,7.441,19116
"132",233398,"Endeavor: Age of Sail",2018,132,7.95,7.441,7906
"133",231733,"Obsession",2018,133,8.31,7.439,4505
"134",161970,"Alchemists",2014,134,7.66,7.438,20579
"135",146652,"Legendary Encounters: An Alien Deck Building Game",2014,135,7.77,7.434,12417
"136",147020,"Star Realms",2014,136,7.57,7.432,40517
"137",271324,"It's a Wonderful World",2019,137,7.77,7.43,12317
"138",256916,"Concordia Venus",2018,138,8.31,7.429,3979
"139",34635,"Stone Age",2008,139,7.55,7.429,48887
"140",103885,"Star Wars: X-Wing Miniatures Game",2012,140,7.66,7.426,24156
"141",217372,"The Quest for El Dorado",2017,141,7.64,7.422,18124
"142",14996,"Ticket to Ride: Europe",2005,142,7.54,7.419,66776
"143",233867,"Welcome To...",2018,143,7.58,7.416,24660
"144",148949,"Istanbul",2014,144,7.56,7.409,28452
"145",77423,"The Lord of the Rings: The Card Game",2011,145,7.66,7.409,22756
"146",254640,"Just One",2018,146,7.61,7.409,19004
"147",308765,"Praga Caput Regni",2020,147,8.03,7.406,5908
"148",220877,"Rajas of the Ganges",2017,148,7.73,7.404,11513
"149",244522,"That's Pretty Clever!",2018,149,7.61,7.402,19621
"150",82222,"Xia: Legends of a Drift System",2014,150,7.88,7.4,8793
"151",283948,"Marco Polo II: In the Service of the Khan",2019,151,8.04,7.398,5540
"152",287954,"Azul: Summer Pavilion",2019,152,7.73,7.395,11900
"153",9609,"War of the Ring",2004,153,7.78,7.395,10343
"154",43111,"Chaos in the Old World",2009,154,7.67,7.394,14952
"155",104162,"Descent: Journeys in the Dark (Second Edition)",2012,155,7.65,7.393,24197
"156",54043,"Jaipur",2009,156,7.5,7.386,44149
"157",265188,"Glen More II: Chronicles",2019,157,7.97,7.382,6094
"158",463,"Magic: The Gathering",1993,158,7.55,7.381,35955
"159",296151,"Viscounts of the West Kingdom",2020,159,7.92,7.378,6904
"160",10630,"Memoir '44",2004,160,7.55,7.376,27857
"161",188920,"This War of Mine: The Board Game",2017,161,7.8,7.371,10848
"162",282524,"Horrified",2019,162,7.74,7.37,11776
"163",128882,"The Resistance: Avalon",2012,163,7.55,7.367,30158
"164",17133,"Railways of the World",2005,164,7.68,7.367,11690
"165",150376,"Dead of Winter: A Crossroads Game",2014,165,7.52,7.364,42937
"166",39463,"Cosmic Encounter",2008,166,7.53,7.36,30069
"167",155426,"Castles of Mad King Ludwig",2014,167,7.53,7.36,23874
"168",70149,"Ora et Labora",2011,168,7.7,7.359,10378
"169",199561,"Sagrada",2017,169,7.5,7.356,33439
"170",328871,"Terraforming Mars: Ares Expedition",2021,170,7.75,7.355,9475
"171",103343,"A Game of Thrones: The Board Game (Second Edition)",2011,171,7.56,7.355,31487
"172",249259,"War Chest",2018,172,7.94,7.354,6712
"173",189932,"Tyrants of the Underdark",2016,173,7.91,7.352,6771
"174",25021,"Sekigahara: The Unification of Japan",2011,174,8.02,7.348,5120
"175",221194,"Dinosaur Island",2017,175,7.64,7.345,14252
"176",31627,"Ticket to Ride: Nordic Countries",2007,176,7.63,7.342,12862
"177",123260,"Suburbia",2012,177,7.5,7.34,23339
"178",268864,"Undaunted: Normandy",2019,178,7.83,7.34,7831
"179",14105,"Commands & Colors: Ancients",2006,179,7.77,7.339,8360
"180",195421,"Near and Far",2017,180,7.74,7.335,9064
"181",283155,"Calico",2020,181,7.66,7.33,11953
"182",104006,"Village",2011,182,7.51,7.33,21790
"183",171131,"Captain Sonar",2016,183,7.54,7.328,18514
"184",209418,"Dominion (Second Edition)",2016,184,7.88,7.328,6963
"185",21050,"Combat Commander: Europe",2006,185,7.95,7.326,5698
"186",126042,"Nations",2013,186,7.62,7.324,11739
"187",245638,"Coimbra",2018,187,7.66,7.322,10434
"188",12,"Ra",1999,188,7.49,7.319,20395
"189",188,"Go",-2200,189,7.64,7.318,15997
"190",242302,"Space Base",2018,190,7.58,7.318,13860
"191",182631,"Star Realms: Colony Wars",2015,191,7.83,7.318,7186
"192",148228,"Splendor",2014,192,7.43,7.315,69154
"193",91,"Paths of Glory",1999,193,8.05,7.314,4835
"194",306735,"Under Falling Skies",2020,194,7.81,7.309,7082
"195",224037,"Codenames: Duet",2017,195,7.5,7.309,18790
"196",215,"Tichu",1991,196,7.58,7.308,14351
"197",283355,"Dune",2019,197,8.03,7.308,5921
"198",223321,"Detective: A Modern Crime Board Game",2018,198,7.77,7.306,9072
"199",822,"Carcassonne",2000,199,7.42,7.305,113724
"200",146886,"La Granja",2014,200,7.64,7.304,10024
"201",9209,"Ticket to Ride",2004,201,7.41,7.297,79832
"202",239188,"Chronicles of Crime",2018,202,7.68,7.295,19025
"203",54998,"Cyclades",2009,203,7.52,7.291,19734
"204",7854,"YINSH",2003,204,7.7,7.29,8220
"205",318977,"MicroMacro: Crime City",2020,205,7.64,7.288,10024
"206",129437,"Legendary: A Marvel Deck Building Game",2012,206,7.55,7.287,21409
"207",176189,"Zombicide: Black Plague",2015,207,7.65,7.284,14490
"208",109276,"Kanban: Driver's Edition",2014,208,7.81,7.283,6405
"209",271055,"Dwellings of Eldervale",2020,209,8.22,7.281,3848
"210",188834,"Secret Hitler",2016,210,7.53,7.281,22952
"211",293014,"Nidavellir",2020,211,7.67,7.281,8779
"212",294484,"Unmatched: Cobble & Fog",2020,212,8.16,7.281,4083
"213",146508,"T.I.M.E Stories",2015,213,7.46,7.277,25917
"214",232832,"Century: Golem Edition",2017,214,7.65,7.277,9746
"215",156129,"Deception: Murder in Hong Kong",2014,215,7.48,7.276,19323
"216",169426,"Roll Player",2016,216,7.49,7.276,17297
"217",194655,"Santorini",2016,217,7.41,7.275,33930
"218",555,"The Princes of Florence",2000,218,7.52,7.271,14939
"219",9216,"Goa",2004,219,7.57,7.27,11223
"220",158600,"Hanamikoji",2013,220,7.52,7.27,14490
"221",118,"Modern Art",1992,221,7.46,7.27,19254
"222",192291,"Sushi Go Party!",2016,222,7.43,7.269,28580
"223",241451,"Aeon's End: Legacy",2019,223,8.11,7.261,3987
"224",199478,"Flamme Rouge",2016,224,7.52,7.26,15143
"225",235802,"Too Many Bones: Undertow",2018,225,8.72,7.257,2413
"226",271896,"Star Wars: Outer Rim",2019,226,7.71,7.254,8818
"227",198994,"Hero Realms",2016,227,7.56,7.254,15210
"228",176494,"Isle of Skye: From Chieftain to King",2015,228,7.41,7.252,23084
"229",20551,"Shogun",2006,229,7.53,7.252,13375
"230",300531,"Paleo",2020,230,7.8,7.251,6689
"231",295486,"My City",2020,231,7.78,7.25,6324
"232",31481,"Galaxy Trucker",2007,232,7.37,7.25,32022
"233",155068,"Arcadia Quest",2014,233,7.66,7.25,9906
"234",269207,"The Taverns of Tiefenthal",2019,234,7.6,7.247,10289
"235",274637,"Unmatched: Battle of Legends, Volume One",2019,235,7.88,7.247,6026
"236",27708,"1960: The Making of the President",2007,236,7.62,7.246,8972
"237",128621,"Viticulture",2013,237,7.54,7.246,11911
"238",27833,"Steam",2009,238,7.57,7.245,9895
"239",19857,"Glory to Rome",2005,239,7.49,7.245,13574
"240",421,"1830: Railways & Robber Barons",1986,240,7.86,7.244,5184
"241",228341,"Pulsar 2849",2017,241,7.69,7.242,7509
"242",3,"Samurai",1998,242,7.46,7.236,15551
"243",140620,"Lewis & Clark: The Expedition",2013,243,7.47,7.234,14459
"244",227224,"The Red Cathedral",2020,244,7.79,7.233,6330
"245",223040,"Fantasy Realms",2017,245,7.56,7.23,10318
"246",127060,"Bora Bora",2013,246,7.56,7.224,9644
"247",285967,"Ankh: Gods of Egypt",2021,247,7.91,7.224,5511
"248",204583,"Kingdomino",2016,248,7.34,7.219,40222
"249",304783,"Hadrian's Wall",2021,249,8.1,7.219,3695
"250",232405,"Western Legends",2018,250,7.62,7.213,9025
"251",165722,"KLASK",2014,251,7.64,7.212,7691
"252",108745,"Seasons",2012,252,7.38,7.211,22963
"253",92828,"Dixit: Odyssey",2011,253,7.43,7.211,18952
"254",155873,"Power Grid Deluxe: Europe/North America",2014,254,7.98,7.208,4115
"255",144344,"Rococo",2013,255,7.59,7.208,8319
"256",286096,"Tapestry",2019,256,7.45,7.208,16302
"257",24181,"Imperial",2006,257,7.6,7.206,8501
"258",329082,"Radlands",2021,258,8.15,7.204,3780
"259",760,"Battle Line",2000,259,7.41,7.201,16597
"260",97207,"Dungeon Petz",2011,260,7.43,7.198,13952
"261",176734,"The Manhattan Project: Energy Empire",2016,261,7.77,7.197,5500
"262",300322,"Hallertau",2020,262,8.01,7.193,3881
"263",224783,"Vindication",2018,263,7.81,7.192,5694
"264",181279,"Fury of Dracula (Third/Fourth Edition)",2015,264,7.48,7.192,13160
"265",206718,"Ethnos",2017,265,7.47,7.19,11775
"266",22545,"Age of Empires III: The Age of Discovery",2007,266,7.52,7.189,10064
"267",66589,"Navegador",2010,267,7.54,7.187,8668
"268",154203,"Imperial Settlers",2014,268,7.36,7.186,22935
"269",19777,"Indonesia",2005,269,7.88,7.185,4316
"270",2655,"Hive",2000,270,7.32,7.185,33330
"271",260605,"Camel Up (Second Edition)",2018,271,7.63,7.185,7655
"272",38453,"Space Alert",2008,272,7.41,7.185,15441
"273",246784,"Cryptid",2018,273,7.49,7.178,10711
"274",187617,"Nemo's War (Second Edition)",2017,274,7.9,7.177,4474
"275",160477,"Onitama",2014,275,7.38,7.176,18812
"276",302723,"Forgotten Waters",2020,276,7.95,7.173,4241
"277",93260,"Summoner Wars: Master Set",2011,277,7.5,7.172,10732
"278",59294,"Runewars",2010,278,7.63,7.167,8050
"279",203420,"Exit: The Game – The Abandoned Cabin",2016,279,7.47,7.165,10292
"280",54138,"Imperial 2030",2009,280,7.67,7.164,6266
"281",46213,"Telestrations",2009,281,7.39,7.164,15289
"282",48726,"Alien Frontiers",2010,282,7.38,7.163,14710
"283",222509,"Lords of Hellas",2018,283,7.75,7.163,6526
"284",193037,"Dead of Winter: The Long Night",2016,284,7.59,7.163,9024
"285",13122,"Antiquity",2004,285,7.87,7.159,4179
"286",209685,"Century: Spice Road",2017,286,7.33,7.154,22091
"287",143693,"Glass Road",2013,287,7.45,7.153,10319
"288",139976,"Cthulhu Wars",2015,288,7.88,7.152,5122
"289",172081,"Burgle Bros.",2015,289,7.48,7.152,9909
"290",227789,"Heaven & Ale",2017,290,7.56,7.15,7599
"291",314491,"Meadow",2021,291,7.82,7.148,4890
"292",140934,"Arboretum",2015,292,7.35,7.146,16816
"293",146439,"BattleLore: Second Edition",2013,293,7.7,7.146,6070
