"","ID","Name","Year","Rank","Average","Bayes.average","Users.rated"
"427",202426,"Sidereal Confluence",2017,427,7.8,6.981,3432
"428",17226,"Descent: Journeys in the Dark",2005,428,7.29,6.98,11545
"429",256730,"Pipeline",2019,429,7.66,6.979,4093
"430",83330,"Mansions of Madness",2011,430,7.28,6.979,13223
"431",712,"Blood Bowl (Third Edition)",1994,431,7.55,6.978,5446
"432",146791,"Shadows of Brimstone: City of the Ancients",2014,432,7.96,6.978,3671
"433",318084,"Furnace",2020,433,7.49,6.976,5477
"434",136063,"Forbidden Desert",2013,434,7.11,6.976,28288
"435",171,"Chess",1475,435,7.16,6.976,32216
"436",226522,"Exit: The Game – Dead Man on the Orient Express",2017,436,7.64,6.975,4097
"437",156858,"Black Orchestra",2016,437,7.52,6.975,5379
"438",169427,"Middara: Unintentional Malum – Act 1",2019,438,8.74,6.974,1996
"439",264241,"Mandala",2019,439,7.61,6.974,4226
"440",233312,"Stuffed Fables",2018,440,7.5,6.973,5923
"441",128996,"1775: Rebellion",2013,441,7.65,6.973,4012
"442",158899,"Colt Express",2014,442,7.1,6.97,28200
"443",177639,"Raptor",2015,443,7.28,6.969,9050
"444",62227,"Labyrinth: The War on Terror, 2001 – ?",2010,444,7.59,6.967,4651
"445",293141,"King of Tokyo: Dark Edition",2020,445,7.76,6.966,3723
"446",318184,"Imperium: Classics",2021,446,7.83,6.966,3372
"447",478,"Citadels",2000,447,7.08,6.965,51361
"448",162082,"Deus",2014,448,7.29,6.964,8164
"449",98778,"Hanabi",2010,449,7.06,6.964,43341
"450",298069,"Cubitos",2021,450,7.57,6.962,4673
"451",15062,"Shadows over Camelot",2005,451,7.11,6.962,26525
"452",20437,"Lords of Vegas",2010,452,7.35,6.961,7067
"453",277085,"Love Letter",2019,453,7.57,6.96,4903
"454",262211,"Cloudspire",2019,454,8.21,6.959,2423
"455",205398,"Citadels",2016,455,7.29,6.957,10456
"456",43570,"Friday",2011,456,7.13,6.957,18918
"457",13,"CATAN",1995,457,7.12,6.954,112733
"458",193042,"Junk Art",2016,458,7.39,6.953,6422
"459",240196,"Betrayal Legacy",2018,459,7.72,6.953,4099
"460",274638,"Unmatched: Robin Hood vs. Bigfoot",2019,460,8.08,6.952,2581
"461",232414,"Oceans",2020,461,7.55,6.952,4840
"462",144189,"Fire in the Lake",2014,462,8.06,6.951,2515
"463",95527,"Madeira",2013,463,7.58,6.95,4224
"464",191862,"Imhotep",2016,464,7.17,6.948,13887
"465",105551,"Archipelago",2012,465,7.32,6.948,7806
"466",119506,"Freedom: The Underground Railroad",2012,466,7.57,6.948,4185
"467",123123,"BattleCON: Devastation of Indines",2013,467,7.87,6.948,3128
"468",206941,"First Class: All Aboard the Orient Express!",2016,468,7.44,6.947,5331
"469",65781,"London",2010,469,7.34,6.947,6425
"470",97786,"Small World Underground",2011,470,7.25,6.946,10394
"471",245654,"Railroad Ink: Deep Blue Edition",2018,471,7.23,6.944,10181
"472",144797,"Argent: The Consortium",2015,472,7.67,6.943,3656
"473",269144,"Hadara",2019,473,7.45,6.943,5340
"474",180974,"Potion Explosion",2015,474,7.14,6.942,16322
"475",12942,"No Thanks!",2004,475,7.07,6.942,23205
"476",127398,"Legends of Andor",2012,476,7.16,6.942,17123
"477",290236,"Canvas",2021,477,7.44,6.941,6076
"478",171668,"The Grizzled",2015,478,7.17,6.94,13541
"479",262215,"Blackout: Hong Kong",2018,479,7.47,6.94,4976
"480",221965,"The Fox in the Forest",2017,480,7.17,6.939,12234
"481",36553,"Time's Up! Title Recall!",2008,481,7.7,6.939,3381
"482",21790,"Thurn and Taxis",2006,482,7.1,6.938,19034
"483",17405,"1846: The Race for the Midwest",2005,483,7.95,6.938,2533
"484",133848,"Euphoria: Build a Better Dystopia",2013,484,7.22,6.937,10152
"485",125618,"Libertalia",2012,485,7.15,6.937,13392
"486",11,"Bohnanza",1997,486,7.04,6.935,41494
"487",875,"Roads & Boats",1999,487,7.72,6.933,3242
"488",258210,"Blitzkrieg!: World War Two in 20 Minutes",2019,488,7.66,6.933,3627
"489",156009,"Port Royal",2014,489,7.13,6.933,15294
"490",31999,"TZAAR",2007,490,7.67,6.933,3514
"491",102652,"Sentinels of the Multiverse",2011,491,7.18,6.932,15497
"492",142379,"Escape Plan",2019,492,7.56,6.931,4381
"493",9674,"Ingenious",2004,493,7.11,6.931,16339
"494",147949,"One Night Ultimate Werewolf",2014,494,7.1,6.93,24325
"495",90419,"Airlines Europe",2011,495,7.3,6.925,7130
"496",163968,"Elysium",2015,496,7.21,6.924,9149
"497",299659,"Clash of Cultures: Monumental Edition",2021,497,8.52,6.923,1751
"498",58421,"Egizia",2009,498,7.4,6.923,5301
"499",133473,"Sushi Go!",2013,499,7.03,6.92,40338
"500",31730,"Chicago Express",2007,500,7.25,6.919,7864
"501",18,"RoboRally",1994,501,7.07,6.919,23201
"502",232043,"Queendomino",2017,502,7.21,6.918,9608
"503",256952,"Zombie Kidz Evolution",2018,503,7.73,6.918,3497
"504",27173,"Vikings",2007,504,7.25,6.917,8187
"505",6249,"Alhambra",2003,505,7.03,6.916,31132
"506",42052,"Vinhos",2010,506,7.48,6.913,4665
"507",256680,"Return to Dark Tower",2022,507,8.48,6.913,1987
"508",181530,"Runebound (Third Edition)",2015,508,7.47,6.912,5561
"509",34119,"Tales of the Arabian Nights",2009,509,7.18,6.911,12202
"510",260180,"Project L",2020,510,7.56,6.911,4221
"511",97842,"Last Will",2011,511,7.18,6.911,9704
"512",175095,"Dawn of the Zeds (Third Edition)",2016,512,8.2,6.91,2127
"513",183251,"Karuba",2015,513,7.19,6.91,9903
"514",128780,"Pax Porfiriana",2012,514,7.68,6.909,3377
"515",475,"Taj Mahal",2000,515,7.27,6.909,7411
"516",91312,"Discworld: Ankh-Morpork",2011,516,7.24,6.908,9865
"517",151022,"Baseball Highlights: 2045",2015,517,7.53,6.908,4166
"518",252328,"Star Wars: X-Wing (Second Edition)",2018,518,8.16,6.908,2398
"519",133038,"Pathfinder Adventure Card Game: Rise of the Runelords – Base Set",2013,519,7.19,6.906,12420
"520",192836,"The Colonists",2016,520,7.59,6.906,3871
"521",84419,"Space Empires 4X",2011,521,7.7,6.906,3485
"522",22827,"StarCraft: The Board Game",2007,522,7.34,6.905,7281
"523",27746,"Colosseum",2007,523,7.21,6.904,8718
"524",196326,"Love Letter: Premium Edition",2016,524,7.45,6.904,5098
"525",153938,"Camel Up",2014,525,7.04,6.9,24815
"526",15363,"Nexus Ops",2005,526,7.21,6.9,8676
"527",218603,"Photosynthesis",2017,527,7.07,6.899,20227
"528",141572,"Paperback",2014,528,7.16,6.897,9961
"529",284742,"Honey Buzz",2020,529,7.76,6.894,3133
"530",2346,"DVONN",2001,530,7.45,6.894,4735
"531",3685,"Hammer of the Scots",2002,531,7.55,6.893,4007
"532",159508,"AquaSphere",2014,532,7.27,6.892,6980
"533",247367,"Air, Land, & Sea",2019,533,7.5,6.89,4208
"534",28023,"Jamaica",2007,534,7.06,6.889,17935
"535",170561,"Valeria: Card Kingdoms",2016,535,7.45,6.887,4924
"536",284435,"Nova Luna",2019,536,7.38,6.887,5415
"537",216600,"Fantastic Factories",2019,537,7.52,6.885,4128
"538",155703,"Evolution",2014,538,7.1,6.883,15155
"539",172308,"Broom Service",2015,539,7.18,6.883,9153
"540",183562,"Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set",2015,540,7.77,6.883,3012
"541",503,"Through the Desert",1998,541,7.08,6.882,13323
"542",9625,"Struggle of Empires",2004,542,7.53,6.881,4031
"543",160010,"Conan",2016,543,7.68,6.881,4305
"544",117959,"Las Vegas",2012,544,7.14,6.881,10226
"545",39351,"Automobile",2009,545,7.33,6.881,5574
"546",220,"High Society",1995,546,7.12,6.88,11020
"547",4390,"Carcassonne: Hunters and Gatherers",2002,547,7.13,6.879,12089
"548",39938,"Carson City",2009,548,7.24,6.879,6945
"549",42215,"Tobago",2009,549,7.11,6.878,11414
"550",140603,"Francis Drake",2013,550,7.4,6.875,4866
"551",6472,"A Game of Thrones",2003,551,7.19,6.874,10368
"552",205359,"Star Wars: Destiny",2016,552,7.48,6.872,5048
"553",212445,"Blood Bowl (2016 Edition)",2016,553,8.01,6.871,2504
"554",270673,"Silver & Gold",2019,554,7.28,6.871,6136
"555",248490,"Atlantis Rising (Second Edition)",2019,555,7.7,6.87,3115
"556",216734,"Dice Throne: Season One",2018,556,7.57,6.869,4804
"557",42776,"Gears of War: The Board Game",2011,557,7.47,6.868,4885
"558",169255,"A Game of Thrones: The Card Game (Second Edition)",2015,558,7.53,6.868,4577
"559",265402,"In the Hall of the Mountain King",2019,559,7.71,6.868,3284
"560",245961,"Fleet: The Dice Game",2018,560,7.73,6.867,2859
"561",113924,"Zombicide",2012,561,7.13,6.864,17747
"562",257501,"KeyForge: Call of the Archons",2018,562,7.18,6.864,10560
"563",143519,"Quantum",2013,563,7.26,6.862,7052
"564",131357,"Coup",2012,564,6.99,6.861,40680
"565",130960,"Triumph & Tragedy: European Balance of Power 1936-1945",2015,565,8.16,6.86,2026
"566",303057,"Pan Am",2020,566,7.59,6.859,3608
"567",174785,"Mare Nostrum: Empires",2016,567,7.55,6.856,3815
"568",30869,"Thebes",2007,568,7.13,6.856,9498
"569",269511,"Cooper Island",2019,569,7.65,6.855,3169
"570",264055,"Draftosaurus",2019,570,7.14,6.855,9434
"571",135219,"The Battle of Five Armies",2014,571,7.88,6.852,2555
"572",193949,"Star Trek: Ascendancy",2016,572,7.81,6.848,3011
"573",119432,"Snowdonia",2012,573,7.35,6.847,4797
"574",1513,"The Republic of Rome",1990,574,7.54,6.846,4048
"575",163166,"One Night Ultimate Werewolf: Daybreak",2015,575,7.34,6.841,5420
"576",37904,"Formula D",2008,576,7.01,6.841,18329
"577",198953,"Pax Renaissance",2016,577,8.02,6.84,2156
"578",73171,"Earth Reborn",2010,578,7.64,6.84,3314
"579",1353,"Time's Up!",1999,579,7.29,6.839,5436
"580",209778,"Magic Maze",2017,580,7,6.838,18397
"581",224710,"Zombicide: Green Horde",2018,581,7.74,6.838,3581
"582",121408,"Trains",2012,582,7.15,6.837,8065
"583",10547,"Betrayal at House on the Hill",2004,583,7.05,6.837,41540
"584",24508,"Taluva",2006,584,7.15,6.836,8241
"585",283393,"Aquatica",2019,585,7.43,6.836,4065
"586",339789,"Welcome to the Moon",2021,586,8.15,6.835,1895
"587",46,"Medici",1995,587,7.16,6.832,7641
"588",206480,"Imperial Struggle",2020,588,8.33,6.831,1826
"589",5782,"Coloretto",2003,589,6.98,6.831,19415
"590",58281,"Summoner Wars",2009,590,7.24,6.829,6406
"591",111799,"Cuba Libre",2013,591,7.69,6.829,2860
"592",180511,"Shakespeare",2015,592,7.42,6.827,4114
"593",266121,"Unlock!: Heroic Adventures",2018,593,7.68,6.825,2809
"594",239942,"Black Rose Wars",2019,594,8.07,6.825,2438
"595",13004,"The Downfall of Pompeii",2004,595,7.14,6.824,7901
"596",21763,"Mr. Jack",2006,596,7,6.824,16665
"597",50750,"Belfort",2011,597,7.22,6.823,6186
"598",3201,"Lord of the Rings: The Confrontation",2002,598,7.2,6.822,6731
"599",343905,"Boonlake",2021,599,7.77,6.819,2526
"600",121288,"Dixit: Journey",2012,600,7.4,6.819,4417
"601",296912,"Fort",2020,601,7.23,6.817,6383
"602",107529,"Kingdom Builder",2011,602,6.96,6.817,21616
"603",150997,"Shadows of Brimstone: Swamps of Death",2014,603,8.04,6.816,2320
"604",699,"HeroQuest",1989,604,7.16,6.813,12086
"605",203416,"Exit: The Game – The Pharaoh's Tomb",2016,605,7.2,6.812,6050
"606",432,"6 nimmt!",1994,606,6.94,6.812,24706
"607",30380,"Cuba",2007,607,7.13,6.812,8112
"608",70512,"Luna",2010,608,7.3,6.812,4820
"609",171499,"Cacao",2015,609,7.09,6.812,9676
"610",88,"Torres",1999,610,7.1,6.81,9216
"611",134726,"Smash Up: Awesome Level 9000",2013,611,7.23,6.808,6773
"612",100423,"Elder Sign",2011,612,6.97,6.808,23791
"613",126792,"Myrmes",2012,613,7.27,6.807,5329
"614",116998,"Thunderstone Advance: Towers of Ruin",2012,614,7.35,6.807,4685
"615",113294,"Escape: The Curse of the Temple",2012,615,6.98,6.806,16259
"616",332800,"Summoner Wars (Second Edition)",2021,616,8.31,6.806,1732
"617",163839,"Feudum",2017,617,7.66,6.804,3274
"618",170624,"Crusaders: Thy Will Be Done",2018,618,7.52,6.803,3330
"619",323612,"Bitoku",2021,619,8,6.803,2157
"620",227935,"Wonderland's War",2022,620,8.37,6.802,1745
"621",258036,"Between Two Castles of Mad King Ludwig",2018,621,7.28,6.802,5215
"622",20963,"Fury of Dracula (Second Edition)",2005,622,7.11,6.802,9137
"623",160495,"ZhanGuo",2014,623,7.58,6.801,3060
"624",322708,"Descent: Legends of the Dark",2021,624,8,6.801,2777
"625",155624,"Specter Ops",2015,625,7.21,6.801,6079
"626",190082,"Whitehall Mystery",2017,626,7.57,6.8,3151
"627",213893,"Yamataï",2017,627,7.21,6.799,6086
"628",29603,"D-Day at Omaha Beach",2009,628,8.29,6.799,1718
"629",173064,"Leaving Earth",2015,629,7.76,6.798,2652
"630",154825,"Arkwright",2014,630,7.84,6.798,2247
"631",123540,"Tokaido",2012,631,6.96,6.798,23218
"632",65532,"Defenders of the Realm",2010,632,7.28,6.797,5346
"633",290359,"Undaunted: North Africa",2020,633,7.9,6.794,2285
"634",153016,"Telestrations: 12 Player Party Pack",2011,634,7.74,6.792,2527
"635",271518,"Disney Villainous: Wicked to the Core",2019,635,7.62,6.791,3399
"636",244115,"Shards of Infinity",2018,636,7.52,6.791,3493
"637",87890,"Prêt-à-Porter",2010,637,7.38,6.79,4209
"638",193558,"The Oracle of Delphi",2016,638,7.29,6.79,4686
"639",162007,"Steampunk Rally",2015,639,7.19,6.79,6334
"640",181521,"Warhammer Quest: The Adventure Card Game",2015,640,7.33,6.79,5210
"641",2955,"Mexica",2002,641,7.24,6.788,5455
"642",233247,"Civilization: A New Dawn",2017,642,7.29,6.788,5563
"643",146278,"Tash-Kalar: Arena of Legends",2013,643,7.17,6.787,6658
"644",168584,"Love Letter: Batman",2015,644,7.27,6.787,5348
"645",3307,"Wallenstein",2002,645,7.47,6.786,3558
"646",165401,"Wir sind das Volk!",2014,646,7.82,6.785,2266
"647",72321,"The Networks",2016,647,7.19,6.784,5970
"648",69789,"Ascension: Deckbuilding Game",2010,648,7.03,6.784,12633
"649",242639,"Treasure Island",2018,649,7.27,6.784,5134
"650",15364,"Vegas Showdown",2005,650,7.16,6.783,6217
"651",9823,"Advanced Squad Leader: Starter Kit #1",2004,651,7.84,6.781,2515
"652",232219,"Dragon Castle",2017,652,7.15,6.781,6837
"653",143741,"BANG! The Dice Game",2013,653,6.93,6.78,22069
"654",2398,"Cribbage",1630,654,7.08,6.779,9095
"655",156336,"Onirim (Second Edition)",2014,655,7.06,6.779,9275
"656",135779,"A Fake Artist Goes to New York",2012,656,7.16,6.779,6251
"657",132018,"Churchill",2015,657,7.67,6.777,2681
"658",270970,"Century: A New World",2019,658,7.4,6.777,4014
"659",7717,"Carcassonne: The Castle",2003,659,7.1,6.777,7899
"660",231581,"AuZtralia",2018,660,7.39,6.776,3974
"661",242574,"Century: Eastern Wonders",2018,661,7.17,6.775,6566
"662",167400,"Ashes Reborn: Rise of the Phoenixborn",2015,662,7.29,6.773,5602
"663",226320,"My Little Scythe",2017,663,7.3,6.773,4832
"664",214880,"City of the Big Shoulders",2019,664,7.82,6.772,2258
"665",73761,"K2",2010,665,7.03,6.772,9864
"666",22345,"Yspahan",2006,666,7.07,6.771,7927
"667",256382,"Disney Villainous",2018,667,7.03,6.771,15075
"668",168435,"Between Two Cities",2015,668,7.01,6.77,10360
"669",71721,"Space Hulk: Death Angel – The Card Game",2010,669,7,6.769,12811
"670",31563,"Middle-Earth Quest",2009,670,7.39,6.768,4084
"671",241724,"Villagers",2019,671,7.24,6.767,5754
"672",55600,"Shipyard",2009,672,7.35,6.766,3894
"673",68425,"Eminent Domain",2011,673,7,6.765,10049
"674",249381,"The Estates",2018,674,7.46,6.764,3269
"675",183840,"Oh My Goods!",2015,675,7,6.763,11131
"676",483,"Diplomacy",1959,676,7.04,6.763,12660
"677",284760,"Disney Villainous: Evil Comes Prepared",2019,677,7.62,6.762,3138
"678",255692,"New Frontiers",2018,678,7.48,6.762,3149
"679",586,"Up Front",1983,679,7.88,6.762,2210
"680",179803,"Arcadia Quest: Inferno",2017,680,7.93,6.761,2176
"681",173442,"Empires: Age of Discovery",2015,681,7.86,6.761,2098
"682",143515,"Coal Baron",2013,682,7.28,6.761,4555
"683",2163,"Space Hulk",1989,683,7.48,6.76,3760
"684",192457,"Cry Havoc",2016,684,7.16,6.76,6425
"685",266830,"QE",2019,685,7.44,6.759,3304
"686",306040,"Merv: The Heart of the Silk Road",2020,686,7.62,6.759,2728
"687",20100,"Wits & Wagers",2005,687,6.93,6.759,14253
"688",329839,"So Clover!",2021,688,7.57,6.758,2754
"689",244228,"Reef",2018,689,7.05,6.757,8238
"690",552,"Bus",1999,690,7.56,6.756,2795
"691",36235,"The Duke",2013,691,7.35,6.754,3983
"692",214887,"CO₂: Second Chance",2018,692,7.6,6.754,2825
"693",220520,"Caverna: Cave vs Cave",2017,693,7.15,6.753,5952
"694",201825,"Ex Libris",2017,694,7.17,6.752,5880
"695",47185,"Warhammer: Invasion",2009,695,7.23,6.751,5853
"696",156943,"Saint Petersburg (Second Edition)",2014,696,7.48,6.75,3135
"697",43528,"World Without End",2009,697,7.24,6.748,4819
"698",137988,"Zombicide Season 2: Prison Outbreak",2013,698,7.37,6.748,4513
"699",162286,"Super Motherload",2015,699,7.37,6.748,3692
"700",200147,"Kanagawa",2016,700,7.06,6.748,8046
"701",21882,"Blue Moon City",2006,701,7.04,6.747,8135
"702",26997,"1989: Dawn of Freedom",2012,702,7.8,6.746,2175
"703",281442,"Trismegistus: The Ultimate Formula",2019,703,7.62,6.743,2866
"704",230244,"Black Angel",2019,704,7.33,6.742,3989
"705",170416,"Vast: The Crystal Caverns",2016,705,7.15,6.742,6409
"706",203417,"Exit: The Game – The Secret Lab",2016,706,7.09,6.741,6415
"707",160499,"King of New York",2014,707,6.92,6.737,15436
"708",79127,"Star Trek: Fleet Captains",2011,708,7.5,6.737,3237
"709",169654,"Deep Sea Adventure",2014,709,6.94,6.737,13192
"710",340466,"Unfathomable",2021,710,7.75,6.737,2516
"711",283864,"Trails of Tucana",2019,711,7.45,6.736,3109
"712",280480,"Crystal Palace",2019,712,7.56,6.736,2764
"713",204516,"878 Vikings: Invasions of England",2017,713,7.53,6.736,3004
"714",244114,"Yellow & Yangtze",2018,714,7.86,6.736,1993
"715",110277,"Among the Stars",2012,715,7.06,6.733,6961
"716",2453,"Blokus",2000,716,6.87,6.732,24906
"717",131287,"Panamax",2014,717,7.31,6.732,3803
"718",40628,"Finca",2009,718,7.06,6.732,7111
"719",300300,"Chronicles of Crime: 1400",2020,719,7.84,6.731,2546
"720",218333,"Rhino Hero: Super Battle",2017,720,7.26,6.73,4397
"721",158435,"Dogs of War",2014,721,7.52,6.728,2887
"722",198830,"Heroes of Land, Air & Sea",2018,722,7.64,6.728,2717
"723",38996,"Washington's War",2010,723,7.63,6.728,2495
"724",91872,"Dungeons & Dragons: The Legend of Drizzt Board Game",2011,724,7.23,6.728,5998
"725",315767,"Cartographers Heroes",2021,725,7.95,6.727,1864
"726",1035,"Squad Leader",1977,726,7.53,6.726,3299
"727",202670,"Ticket to Ride: Rails & Sails",2016,727,7.43,6.726,3684
"728",251678,"Railroad Ink: Blazing Red Edition",2018,728,7.14,6.726,5628
"729",158889,"Summoner Wars: Alliances Master Set",2014,729,8.08,6.725,1734
"730",191051,"Outlive",2017,730,7.34,6.724,4130
"731",171273,"FUSE",2015,731,7.03,6.723,7965
"732",30957,"Tribune: Primus Inter Pares",2007,732,7.22,6.722,4538
"733",156566,"Lords of Xidit",2014,733,7.11,6.721,5782
"734",181687,"The Pursuit of Happiness",2015,734,7.19,6.721,4743
"735",45,"Perudo",1800,735,6.91,6.72,13675
"736",179275,"One Deck Dungeon",2016,736,7.01,6.719,9752
"737",117915,"Yedo",2012,737,7.37,6.718,3664
"738",41002,"Vasco da Gama",2009,738,7.23,6.718,4424
"739",51,"Ricochet Robots",1999,739,7.02,6.718,8516
"740",12002,"Jambo",2004,740,7,6.718,8132
"741",295374,"Long Shot: The Dice Game",2022,741,7.92,6.718,1886
"742",256570,"Crown of Emara",2018,742,7.43,6.716,3081
"743",218074,"Detective: City of Angels",2019,743,7.94,6.715,1849
"744",177478,"IKI",2015,744,7.71,6.715,2251
"745",197443,"Fugitive",2017,745,7.19,6.714,4697
"746",163602,"XCOM: The Board Game",2015,746,7.02,6.714,8458
"747",252153,"Tang Garden",2020,747,7.46,6.714,3298
"748",177590,"13 Days: The Cuban Missile Crisis, 1962",2016,748,7.26,6.713,4163
"749",301255,"Whistle Mountain",2020,749,7.72,6.713,2198
"750",194879,"Not Alone",2016,750,7,6.713,9396
"751",283863,"The Magnificent",2019,751,7.58,6.713,2588
"752",12962,"Reef Encounter",2004,752,7.14,6.713,5053
"753",528,"ZÈRTZ",1999,753,7.28,6.711,4103
"754",28181,"Combat Commander: Pacific",2008,754,8.11,6.71,1592
"755",161417,"Red7",2014,755,6.89,6.71,14299
"756",24800,"Conflict of Heroes: Awakening the Bear! – Russia 1941-42",2008,756,7.5,6.71,3023
"757",217780,"Gentes",2017,757,7.44,6.71,2978
"758",11825,"Empire of the Sun",2005,758,8.25,6.709,1646
"759",12891,"Friedrich",2004,759,7.57,6.708,2675
"760",41,"Can't Stop",1980,760,6.87,6.707,15405
"761",145659,"Scoville",2014,761,7.14,6.707,5118
"762",180593,"The Bloody Inn",2015,762,7.03,6.707,7687
"763",293296,"Splendor: Marvel",2020,763,7.66,6.707,2559
"764",18098,"Napoleon's Triumph",2007,764,7.99,6.706,1758
"765",244608,"Menara",2018,765,7.46,6.706,2912
"766",244992,"The Mind",2018,766,6.83,6.706,24879
"767",204472,"Sub Terra",2017,767,7.37,6.705,3946
"768",148575,"Marvel Dice Masters: Avengers vs. X-Men",2014,768,7.13,6.704,5627
"769",103886,"Star Wars: The Card Game",2012,769,7.19,6.703,5561
"770",279613,"Unlock!: Timeless Adventures",2019,770,7.84,6.703,1896
"771",218121,"Dice Hospital",2018,771,7.17,6.703,4979
"772",300877,"New York Zoo",2020,772,7.19,6.703,4763
"773",175117,"Celestia",2015,773,6.96,6.701,9774
"774",166384,"Spyfall",2014,774,6.83,6.701,19782
"775",234671,"Pandemic: Rising Tide",2017,775,7.59,6.699,2497
"776",30645,"Tammany Hall",2007,776,7.29,6.698,3821
"777",137269,"Spyrium",2013,777,7.06,6.697,6052
"778",220517,"The Shipwreck Arcana",2017,778,7.48,6.697,2795
"779",94,"Union Pacific",1999,779,7.21,6.697,4247
"780",113997,"Tajemnicze Domostwo",2013,780,7.14,6.696,5119
"781",35570,"Tinners' Trail",2008,781,7.24,6.696,3938
"782",12902,"Carcassonne: The City",2004,782,7.21,6.696,4333
"783",318182,"Imperium: Legends",2021,783,7.94,6.695,1807
"784",179172,"Unfair",2017,784,7.34,6.694,4202
"785",176165,"Dale of Merchants",2015,785,7.19,6.693,4693
"786",256999,"Project: ELITE",2020,786,8.05,6.693,1651
"787",15512,"Diamant",2005,787,6.82,6.692,18865
"788",119788,"Hyperborea",2014,788,7.19,6.692,4669
"789",139898,"Brew Crafters",2013,789,7.42,6.691,2992
"790",16747,"Tumblin-Dice",2004,790,7.2,6.691,4212
"791",195137,"Catacombs (Third Edition)",2015,791,7.53,6.688,2629
"792",155362,"Ca$h 'n Guns: Second Edition",2014,792,6.86,6.687,13981
"793",224597,"Warhammer Underworlds: Shadespire",2017,793,7.7,6.685,2731
"794",8125,"Santiago",2003,794,7.11,6.685,5029
"795",53953,"Thunderstone",2009,795,6.93,6.683,10335
"796",218479,"Cerebria: The Inside World",2018,796,7.8,6.682,2163
"797",122298,"Morels",2012,797,6.99,6.682,8108
"798",1041,"San Marco",2001,798,7.18,6.681,4375
"799",177678,"Signorie",2015,799,7.41,6.681,2916
"800",65244,"Forbidden Island",2010,800,6.78,6.681,46185
"801",1465,"Wizard",1984,801,6.94,6.68,9758
"802",91514,"Rhino Hero",2011,802,6.93,6.68,9723
"803",129948,"The Palaces of Carrara",2012,803,7.16,6.68,4437
"804",41066,"Virgin Queen",2012,804,8.04,6.679,1626
"805",273330,"Bloodborne: The Board Game",2021,805,7.93,6.679,2284
"806",227460,"Hannibal & Hamilcar",2018,806,8.33,6.678,1437
"807",280794,"Etherfields",2020,807,8.02,6.677,2191
"808",154458,"Akrotiri",2014,808,7.21,6.677,4130
"809",37380,"Roll Through the Ages: The Bronze Age",2008,809,6.86,6.676,11807
"810",26990,"Container",2007,810,7.14,6.675,4558
"811",82421,"Summoner Wars: Phoenix Elves vs Tundra Orcs",2009,811,7.51,6.675,2620
"812",275467,"Letter Jam",2019,812,7.25,6.674,3653
"813",29368,"Last Night on Earth: The Zombie Game",2007,813,6.92,6.674,13834
"814",132028,"Conflict of Heroes: Awakening the Bear! – Operation Barbarossa 1941 (Second Edition)",2012,814,7.94,6.674,1806
"815",216459,"The Lost Expedition",2017,815,7.06,6.674,6046
"816",26566,"Homesteaders",2009,816,7.21,6.673,3798
"817",156689,"Legendary: A Marvel Deck Building Game – Villains",2014,817,7.56,6.671,2662
"818",2181,"Bridge",1925,818,7.45,6.67,2989
"819",244331,"Blue Lagoon",2018,819,7.2,6.67,3968
"820",1345,"Genoa",2001,820,7.06,6.67,6023
"821",173,"Formula Dé",1997,821,6.99,6.669,7727
"822",98229,"Pictomania",2011,822,7.27,6.668,3558
"823",9440,"Maharaja: The Game of Palace Building in India",2004,823,7.11,6.667,4992
"824",214029,"SpaceCorp: 2025-2300AD",2018,824,7.7,6.667,2136
"825",131260,"Qwixx",2012,825,6.87,6.665,11443
"826",234477,"Battle for Rokugan",2017,826,7.44,6.664,3014
"827",2093,"Mahjong",1850,827,7.03,6.663,6961
"828",329465,"Red Rising",2021,828,7.14,6.663,5042
"829",228328,"Rurik: Dawn of Kiev",2019,829,7.85,6.662,1951
"830",223953,"Kitchen Rush",2017,830,7.28,6.661,3461
"831",27976,"Heroscape Master Set: Swarm of the Marro",2007,831,7.63,6.661,2333
"832",13642,"Louis XIV",2005,832,7.06,6.66,5418
"833",239464,"Palm Island",2018,833,7.15,6.66,4744
"834",56692,"Parade",2007,834,6.99,6.659,6770
"835",276182,"Dead Reckoning",2022,835,8.38,6.658,1342
"836",98351,"Core Worlds",2011,836,7.17,6.657,4139
"837",160851,"Lanterns: The Harvest Festival",2015,837,6.89,6.657,10545
"838",491,"Web of Power",2000,838,7.3,6.656,3443
"839",82420,"Summoner Wars: Guild Dwarves vs Cave Goblins",2009,839,7.57,6.656,2377
"840",108906,"Thunder Alley",2014,840,7.31,6.656,3358
"841",202408,"Adrenaline",2016,841,7.03,6.655,6136
"842",195560,"Wasteland Express Delivery Service",2017,842,7.37,6.655,3164
"843",151004,"Smash Up: Science Fiction Double Feature",2014,843,7.26,6.655,3881
"844",66356,"Dungeons & Dragons: Wrath of Ashardalon Board Game",2011,844,7.11,6.655,6252
"845",272738,"Jaws",2019,845,7.19,6.654,4653
"846",240,"Britannia",1986,846,7.2,6.652,4153
"847",172047,"The Others",2016,847,7.34,6.652,3694
"848",276498,"Paris: La Cité de la Lumière",2019,848,7.38,6.652,3128
"849",148319,"Tragedy Looper",2011,849,7.18,6.652,4273
"850",108784,"Ascension: Storm of Souls",2011,850,7.29,6.651,3498
"851",65901,"Age of Industry",2010,851,7.36,6.651,2921
"852",238992,"Call to Adventure",2019,852,7.16,6.65,4885
