"","rank","id","name","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"322",322,37046,"Ghost Stories",20396,11352,9044,2682,3580,16816,7.29185471121789,7.80495630902044,6.6478112195931,6.69438280014914,7.27147416201117,7.29619357695053,166
"323",323,172,"For Sale",27132,17292,9840,1546,5449,21683,7.23486751068848,7.51195127631275,6.74794347865853,6.65216041397154,7.40146028445586,7.1930022695199,254
"324",324,119890,"Agricola: All Creatures Big and Small",13077,8389,4688,1702,2185,10892,7.35757123193393,7.64981916795804,6.8346045221843,6.9043497826087,7.40239018764302,7.34858028277635,123
"325",325,163745,"Star Wars: Armada",5080,3443,1637,437,633,4447,7.83007720669291,8.23161764159164,6.9855422541234,7.06435393592677,7.83252764612954,7.82972840341803,89
"326",326,297030,"Tekhenu: Obelisk of the Sun",4454,2740,1714,326,505,3949,7.79894229007634,8.25178481021898,7.07502834305718,6.81828220858896,7.6054297029703,7.82368877184097,25
"327",327,192458,"51st State: Master Set",6073,3692,2381,781,830,5243,7.63611944179154,8.07025822589383,6.96293994120117,6.90600512163892,7.73707228915663,7.6201379687202,75
"328",328,234487,"Altiplano",8148,4205,3943,777,1012,7136,7.49971153289151,8.00405838287753,6.96185241440528,6.90194980694981,7.25937391304348,7.53379528727579,58
"329",329,199042,"Harry Potter: Hogwarts Battle",15594,11304,4290,1302,2074,13520,7.40984103501347,7.71535614561217,6.6048194009324,6.50067476958526,7.39415193346191,7.41224778032545,72
"330",330,50,"Lost Cities",41475,29677,11798,3010,8208,33267,7.20429800675105,7.44422771472857,6.6007724987286,6.38799563787375,7.20310958333333,7.20459122764301,254
"331",331,234277,"Nusfjord",5446,3188,2258,485,829,4617,7.65084975211164,8.09389124843162,7.02533323737821,7.0344524742268,7.70230880579011,7.64161008230453,58
"332",332,304420,"Bonfire",4566,2759,1807,298,497,4069,7.75752787122208,8.18361468648061,7.10696144991699,6.86899889261745,7.48964788732394,7.79024754485132,23
"333",333,298047,"Marvel United",6092,4739,1353,263,799,5293,7.65834989822718,7.91706075332349,6.75219266075388,6.43686946768061,7.65188290362954,7.6593261175137,25
"334",334,311193,"Anno 1800",4269,2505,1764,203,507,3762,7.80644842351839,8.2136078483034,7.22825434240363,6.83103448275862,7.54839250493097,7.84122629452419,22
"335",335,8217,"San Juan",23024,12796,10228,2380,4894,18130,7.24175844683808,7.54956809549859,6.8566653431756,6.8196294117647,7.27860357580711,7.23181249751793,222
"336",336,270633,"Aeon's End: The New Age",2015,1619,396,115,262,1753,8.61749627791563,8.80234198270537,7.86177608585859,7.78921739130435,8.7,8.60516543069024,36
"337",337,17392,"Here I Stand",3734,1859,1875,315,948,2786,7.90440863417247,8.56770342657343,7.24677395733333,7.61540634920635,7.81275703586498,7.93559517946877,197
"338",338,182134,"Evolution: Climate",7101,4219,2882,661,979,6122,7.5538008041121,7.95910235600854,6.96047420888272,6.97015279878971,7.52859652706844,7.55783134759882,72
"339",339,25554,"Notre Dame",12822,5995,6827,1516,2502,10320,7.32596060988925,7.7784718381985,6.92859649480006,6.91732189973615,7.33257913669065,7.32435600193799,185
"340",340,111341,"The Great Zimbabwe",3907,1985,1922,265,781,3126,7.81511378807269,8.5496807254408,7.05646895421436,7.29547169811321,7.76972361075544,7.82645407229686,118
"341",341,39683,"At the Gates of Loyang",10554,5940,4614,1595,2104,8450,7.37166888194049,7.83475573232323,6.77549725400953,6.81831786833856,7.32757271863118,7.38264856568048,155
"342",342,1,"Die Macher",5509,2631,2878,590,1480,4029,7.60803405699764,8.190433990878,7.0756177171647,7.1167372881356,7.64308445945946,7.59515875403326,254
"343",343,250458,"Gùgōng",7650,3895,3755,840,958,6692,7.4826519372549,7.9521510449294,6.9956482023968,7.09594642857143,7.37224495824635,7.49845735953377,46
"344",344,246192,"Gizmos",9596,5119,4477,735,1018,8578,7.41471220300125,7.82738411603829,6.94286330355149,6.95198413605442,7.37659223968566,7.41923611564467,49
"345",345,24480,"The Pillars of the Earth",17114,9335,7779,1990,2910,14204,7.27539459857427,7.64150326084628,6.83605479110426,6.78892412060301,7.1774529209622,7.29546009293156,190
"346",346,285192,"Destinies",5023,3664,1359,456,758,4265,7.88260340035835,8.18928590338428,7.05575668138337,6.60250730263158,7.75642480211082,7.90502857678781,15
"347",347,90137,"Blood Bowl: Team Manager – The Card Game",10901,6352,4549,1196,1633,9268,7.38107426474635,7.80425402392947,6.79016684985711,6.78286956521739,7.37289540722596,7.3825153603798,132
"348",348,63888,"Innovation",16559,9376,7183,1857,3182,13377,7.27723946675524,7.86052882039249,6.51586942920785,6.67960688745288,7.26174072910119,7.28092616655453,148
"349",349,245934,"Carpe Diem",6328,3693,2635,429,897,5431,7.55097634797724,7.95441151909017,6.98555468311195,7.05869463869464,7.46847937569676,7.56460179156693,47
"350",350,244711,"Newton",5702,3023,2679,549,675,5027,7.58651220098211,8.03982618921601,7.07498992161254,7.07797632058288,7.49431851851852,7.59889149990054,48
"351",351,33160,"Endeavor",9297,3547,5750,1207,1762,7535,7.38917265999785,7.9118605074711,7.06674243478261,7.25257663628832,7.34265266742338,7.40005099137359,156
"352",352,9217,"Saint Petersburg",15306,6753,8553,1505,3083,12223,7.28150433032797,7.81346677180512,6.86149470010523,6.88865714285715,7.16878884203697,7.30993449071422,220
"353",353,47,"Chinatown",9790,5307,4483,922,2036,7754,7.38471244433095,7.89242319201055,6.78368167521749,6.73767190889371,7.34604370333988,7.39486585633222,255
"354",354,155987,"Abyss",12595,6646,5949,941,1715,10880,7.3310361651449,7.83563995937406,6.76731170448815,6.76169925611052,7.35050069970845,7.32796799632353,96
"355",355,31594,"In the Year of the Dragon",11438,4699,6739,1237,2163,9275,7.31945149326805,7.90025799106193,6.91446414601573,6.98323362974939,7.35483125288951,7.31120066630728,178
"356",356,245655,"The King's Dilemma",3917,2027,1890,393,507,3410,7.85716069440899,8.29649487419832,7.3859805978836,7.57087786259542,7.62317554240631,7.89194968914956,36
"357",357,215311,"Downforce",11095,6229,4866,589,1429,9666,7.34346013699865,7.79066487558195,6.77099028154542,6.69987945670628,7.25082085374388,7.35715572315332,61
"358",358,144592,"Bruxelles 1893",5135,2380,2755,579,797,4338,7.62689800000001,8.18735527731093,7.14272801088929,7.30044732297064,7.51601631116688,7.64726976256339,106
"359",359,260428,"Pandemic: Fall of Rome",5065,3293,1772,357,663,4402,7.66315807897335,7.96594544184634,7.10047253386004,7.02394957983193,7.6824012066365,7.66025980690595,46
"360",360,128271,"Ginkgopolis",6458,3088,3370,669,1040,5418,7.4977554459585,8.11992405116581,6.92764961424332,7.09161434977579,7.48458653846154,7.50028325396826,118
"361",361,186751,"Mythic Battles: Pantheon",2895,1951,944,199,516,2379,8.40355229015544,8.81608690415172,7.55095162076271,7.5401172361809,8.54125968992247,8.37368385035729,58
"362",362,256226,"Azul: Stained Glass of Sintra",11307,6282,5025,815,1141,10166,7.35951319713452,7.72145304839223,6.90703436218905,6.86239263803681,7.20601314636284,7.37674156206965,46
"363",363,70323,"King of Tokyo",64000,41521,22479,4888,8764,55236,7.15855225953125,7.51893336673009,6.49289168957694,6.52653314238953,7.16316045184847,7.15782110236078,136
"364",364,21348,"Ticket to Ride: Märklin",8936,5048,3888,859,1846,7090,7.4082219740376,7.72560593898573,6.99614526234568,7.00563445867287,7.3408277248104,7.4257691932299,197
"365",365,265736,"Tiny Towns",15130,9075,6055,1371,1622,13508,7.28257681956378,7.6536897630854,6.72636708175062,6.61993679066375,7.14037669543773,7.29965178264732,41
"366",366,40354,"Maria",3123,1707,1416,245,701,2422,7.98965608709574,8.53197676039837,7.33588391949153,7.45204081632653,8.22420827389443,7.92176959537572,154
"367",367,195539,"The Godfather: Corleone's Empire",6750,3682,3068,527,814,5936,7.53971829925926,8.06029856056492,6.91495411342894,6.99410056925996,7.58858858722358,7.53301674696765,62
"368",368,204305,"Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures",5097,3585,1512,599,530,4567,7.66686629978419,7.90230707391911,7.10862875,6.96699777963272,7.5201289245283,7.68389516093716,66
"369",369,170771,"Sword & Sorcery",4360,2939,1421,532,648,3712,7.95750040825688,8.36743624021776,7.10964579169599,7.08924186090226,7.86731995370371,7.9732431169181,62
"370",370,166669,"San Juan (Second Edition)",6664,4021,2643,677,890,5774,7.48038854891957,7.78677306888834,7.01426211880439,6.93046496307238,7.56948169662921,7.46665579840665,92
"371",371,40765,"Clash of Cultures",5522,2515,3007,780,1064,4458,7.59849388989497,8.206308055666,7.09012919853674,7.35829487179487,7.62291353383459,7.5926656034096,118
"372",372,236191,"London (Second Edition)",5830,3571,2259,621,705,5125,7.54826226243568,7.904656208345,6.98487900398406,6.79555019323671,7.50957456737589,7.5535841795122,58
"373",373,71,"Civilization",7292,4550,2742,636,1725,5567,7.49733290318157,7.84530655164835,6.91991492341357,6.91386949685535,7.49717333333334,7.49738234776361,255
"374",374,269210,"Twice as Clever!",7045,4687,2358,298,758,6287,7.47528020298084,7.72971373159804,6.96954231128075,6.69681208053691,7.29845118733509,7.4965998139017,43
"375",375,154809,"Nippon",4603,1891,2712,440,569,4034,7.66280421681512,8.23977360126918,7.26049997418879,7.35506818181818,7.55798124780316,7.6775896083292,82
"376",376,194594,"Dice Forge",18449,10107,8342,1407,2001,16448,7.25818035611686,7.66533949935688,6.76487449892112,6.63641388059701,7.15809145427287,7.27035678441148,62
"377",377,243,"Advanced Squad Leader",3688,2601,1087,375,1159,2529,8.00382797451193,8.65564211841599,6.44415126034959,6.8252,8.12320966350302,7.94911726769474,255
"378",378,198773,"Codenames: Pictures",19735,12593,7142,1158,2045,17690,7.21980384697238,7.45741169856269,6.80084617754131,6.63653747841105,7.17701320293398,7.22475053250424,74
"379",379,121,"Dune",5683,2705,2978,496,1473,4210,7.61071820517332,8.21897592606285,7.05822084620551,7.13790322580645,7.76291309572301,7.55746806888361,255
"380",380,15987,"Arkham Horror",38111,22922,15189,4640,7396,30715,7.24769894833513,7.80445514178518,6.40748790967147,6.43560675215518,7.09649495673337,7.28410802279017,205
"381",381,291572,"Oath: Chronicles of Empire and Exile",4121,2548,1573,219,665,3456,7.90092187333171,8.63495645211931,6.71190718372537,6.30141552511416,7.47258796992481,7.98334144675926,19
"382",382,54625,"Space Hulk (Third Edition)",6916,4190,2726,672,1296,5620,7.53045281376519,8.09118695226731,6.66857605649303,7.06274553571429,7.55680169753087,7.52437662989324,156
"383",383,161614,"Stockpile",6330,3201,3129,566,961,5369,7.50681591311216,7.98603494532959,7.01656978906999,6.99492049469965,7.53537703433923,7.50170374371392,86
"384",384,36932,"Claustrophobia",6843,3898,2945,1164,1381,5462,7.48942940230893,7.95190646485377,6.87729507640067,7.04599484536083,7.67474366401158,7.44257495422922,152
"385",385,215341,"Thunderstone Quest",4057,2711,1346,327,574,3483,7.85764493961055,8.25521216894135,7.05689846210995,6.88474006116208,7.69085540069686,7.88513193224232,54
"386",386,316377,"7 Wonders (Second Edition)",3388,2219,1169,85,292,3096,7.98172924144038,8.28568885083371,7.4047520188195,6.97058823529412,7.87157123287671,7.99211882105943,23
"387",387,319966,"The King Is Dead: Second Edition",4020,2745,1275,281,510,3510,7.75181587064677,8.01678924225865,7.18134378823529,7.02259786476868,7.75722941176471,7.75102928774929,22
"388",388,124708,"Mice and Mystics",18214,11904,6310,2533,2608,15606,7.26632215273965,7.625090859375,6.58949446909667,6.49642022897749,7.07789531825153,7.29781114315007,118
"389",389,55670,"Macao",7228,3156,4072,974,1446,5782,7.41462959186497,8.00233365652725,6.95913007612967,7.02672484599589,7.31807745504841,7.43877597544103,154
"390",390,66188,"Fresco",12527,6272,6255,1748,1977,10550,7.26803855432266,7.64248264987245,6.89257678497203,6.92716978832952,7.2467325897825,7.2720311507109,148
"391",391,229220,"Santa Maria",6118,3209,2909,704,745,5373,7.50011186171951,7.94175099096292,7.01292727397731,6.96560369318182,7.4727475704698,7.50390609156895,58
"392",392,63628,"The Manhattan Project",9540,4568,4972,1342,1464,8076,7.34062698951782,7.8821285354641,6.84312516693483,6.91052906110283,7.25075273224044,7.35691920257553,126
"393",393,138161,"Firefly: The Game",11246,7324,3922,859,1926,9320,7.3897501760626,7.89665125750956,6.44315570372259,6.485075669383,7.33881273624092,7.40027651824034,108
"394",394,251658,"Sprawlopolis",7770,6479,1291,416,1199,6571,7.40917316087516,7.55431094613366,6.68078608830364,6.38127403846154,7.49997470391993,7.39260474661391,48
"395",395,128671,"Spartacus: A Game of Blood and Treachery",7985,4226,3759,763,1152,6833,7.47442998497182,8.13664457643161,6.7299450518755,6.86235474442988,7.57304108506945,7.4578047855993,120
"396",396,151347,"Millennium Blades",4482,2605,1877,383,725,3757,7.70374657072736,8.30080319769673,6.87511976558338,6.98432723237598,7.71267406896552,7.70202380356668,76
"397",397,372,"Schotten Totten",9455,6615,2840,667,1396,8059,7.33438680803807,7.57199538926682,6.78094287676056,6.64026986506747,7.4666941260745,7.31146820573272,254
"398",398,100901,"Flash Point: Fire Rescue",22671,14193,8478,2711,3414,19257,7.17806604252128,7.53527850982879,6.58005748525595,6.58815778679454,7.19435390158172,7.17517843018123,130
"399",399,297562,"Kemet: Blood and Sand",2664,1673,991,123,317,2347,8.12766658408408,8.5050813508667,7.49051733602422,7.24186991869919,7.97211356466877,8.14867651469962,16
"400",400,34219,"Biblios",16519,10239,6280,1848,3277,13242,7.20377457231068,7.56635172673113,6.61262369904459,6.59364880952381,7.26219621605126,7.18931695816342,175
"401",401,246684,"Smartphone Inc.",4488,2388,2100,359,533,3955,7.63910872549019,8.03789582495812,7.18563082380953,6.95270194986072,7.40681988742964,7.67041339064475,46
"402",402,92415,"Skull",18376,11020,7356,765,2312,16064,7.2002445711798,7.6313885199637,6.55434920473083,6.44129411764706,7.17396482266436,7.20402686566235,138
"403",403,270844,"Imperial Settlers: Empires of the North",5897,3769,2128,715,639,5258,7.51482520434119,7.92354968957283,6.79091421522556,6.62224843356644,7.32837245696401,7.53748463864587,37
"404",404,96913,"Lancaster",7083,3092,3991,882,1139,5944,7.40440698009318,7.90280515200518,7.01827639939865,7.08301587301587,7.40164969271291,7.40493533647376,135
"405",405,27162,"Kingsburg",19002,9023,9979,2053,3383,15619,7.18325338122303,7.66730387565112,6.74557549654274,6.75871651242085,7.03801514336388,7.21471128241244,180
"406",406,262543,"Wavelength",8209,5103,3106,505,885,7324,7.38143301863808,7.69858985302763,6.86036047327753,6.4707702970297,7.33903352542373,7.3865563872201,33
"407",407,274960,"Point Salad",13879,9655,4224,612,1504,12375,7.23146986454356,7.46556481926463,6.69638776515152,6.43951413398693,7.20593617021277,7.23457311111111,37
"408",408,79828,"A Few Acres of Snow",7705,3854,3851,1300,1533,6172,7.37957315120052,7.93887052413078,6.81984007530512,6.82495820769231,7.18750452054795,7.42727911535969,133
"409",409,66362,"Glen More",8989,3951,5038,1357,1713,7276,7.30628432973635,7.77434722601873,6.93921078801111,7.09148120854826,7.29795446584939,7.30824544255085,148
"410",410,11170,"Heroscape Master Set: Rise of the Valkyrie",8021,5809,2212,981,2402,5619,7.43561963720234,7.73598674470649,6.64681650542496,6.64493374108053,7.44682486677769,7.43082964584446,216
"411",411,176396,"Quadropolis",12171,6611,5560,1407,1396,10775,7.2528144515652,7.63262793677205,6.80120528776979,6.876460554371,7.20192693409742,7.25940739582367,78
"412",412,197376,"Charterstone",13474,8422,5052,1532,1862,11612,7.27556589951017,7.68152360959392,6.59880900435471,6.46909812663185,6.95978472610097,7.32620184033758,58
"413",413,192153,"Pandemic: Reign of Cthulhu",9152,5795,3357,771,1104,8048,7.38660776005245,7.73655039689388,6.78252149836163,6.79147211413748,7.40488759057971,7.3841001888668,72
"414",414,301880,"Raiders of Scythia",3436,2387,1049,291,412,3024,7.85821914726426,8.17440658567239,7.13873448045758,6.80581604810997,7.74165291262136,7.87410052579365,24
"415",415,15985,"Blood Bowl: Living Rulebook",3400,1830,1570,166,543,2857,7.84707402352941,8.35386240437159,7.2563589044586,7.39487951807229,8.03126887661141,7.81206604130207,200
"416",416,18833,"Lord of the Rings: The Confrontation",5993,3573,2420,749,1263,4730,7.47817884531954,7.86047155891408,6.91374419008264,6.85236849132176,7.67591211401425,7.42538030021142,199
"417",417,150145,"Skull King",6297,4405,1892,212,719,5578,7.47514325075433,7.78662793416572,6.74993710359408,6.50566037735849,7.42377051460362,7.48176515776264,80
"418",418,150,"PitchCar",10313,5588,4725,688,2243,8070,7.26818209153496,7.67555606478167,6.78640309417989,6.77802325581395,7.32515769059296,7.25234612267658,254
"419",419,137408,"Amerigo",5859,3184,2675,635,1019,4840,7.45742907322068,7.92537147298995,6.90044641869158,6.9158094488189,7.29715669283611,7.49117236983471,106
"420",420,318084,"Furnace",5776,3287,2489,330,676,5100,7.48215101973684,7.87455678125951,6.96393577742065,6.64225454545454,7.36395029585799,7.49781840980392,22
"421",421,105134,"Risk Legacy",8039,4815,3224,744,1288,6751,7.39696064933449,7.81461612876428,6.77319789081886,6.98123655913979,7.38191770186335,7.39983064138646,129
"422",422,25417,"BattleLore",9223,5436,3787,1444,2367,6856,7.35774875203297,7.7790442236939,6.75300563506733,6.90692520775623,7.33256485002112,7.36644336931156,190
"423",423,62222,"Commands & Colors: Napoleonics",2887,1933,954,289,620,2267,8.0104586075511,8.43115226590792,7.15804682389937,7.2242791349481,8.02108064516129,8.00755359505955,140
"424",424,150658,"Pandemic: The Cure",10078,6092,3986,1090,1427,8651,7.27285688430244,7.65850970781352,6.68344469141997,6.75046104587156,7.33804928521374,7.26210326551843,94
"425",425,202426,"Sidereal Confluence",3489,1723,1766,214,635,2854,7.79603314130123,8.64286803830529,6.96981766704417,7.29676635514019,7.70488533858268,7.81631304835319,60
"426",426,194607,"Mystic Vale",10504,5645,4859,883,1463,9041,7.27672098248286,7.7748375323295,6.69802826301708,6.66584106455266,7.12764479152426,7.30084425063599,74
"427",427,5404,"Amun-Re",8865,4424,4441,960,2304,6561,7.30354843767626,7.7091045818264,6.89954474893042,6.83286979166667,7.40160917100694,7.26911284407865,232
"428",428,256730,"Pipeline",4134,2171,1963,362,627,3507,7.65289859216255,8.29709110087517,6.94044727457973,6.76693185082873,7.3859133492823,7.70063162532079,38
"429",429,157969,"Sheriff of Nottingham",32764,19842,12922,3148,3865,28899,7.1060289207667,7.45333524695091,6.57273282696177,6.45802975540026,7.01878710737387,7.11769678500987,96
"430",430,171,"Chess",32383,23297,9086,1221,5896,26487,7.16818957292407,7.3996316667382,6.57475941008144,6.0537067977068,7.13215955563093,7.17620984633971,254
"431",431,712,"Blood Bowl (Third Edition)",5446,3332,2114,501,1001,4445,7.54962387991186,7.95312280912365,6.91364543519394,7.10093612774451,7.6646013986014,7.5237313048369,255
"432",432,156858,"Black Orchestra",5421,3372,2049,547,893,4528,7.51385513373917,7.9153584460261,6.85310883357736,6.8558957952468,7.4411963493841,7.5281847040636,69
"433",433,17226,"Descent: Journeys in the Dark",11555,6372,5183,1510,2455,9100,7.29040182258762,7.74108887633396,6.7363254370056,6.89333333112583,7.12804928716904,7.33420132527472,202
"434",434,318184,"Imperium: Classics",3562,2555,1007,281,482,3080,7.79993982032566,8.19392840313112,6.80029649453823,6.45138790035587,7.4039381120332,7.86191151623377,15
"435",435,83330,"Mansions of Madness",13233,7147,6086,1602,1843,11390,7.28132937882567,7.76366167622779,6.71490990305619,6.81349979400749,7.00159938686923,7.32659209833188,138
"436",436,146791,"Shadows of Brimstone: City of the Ancients",3679,2511,1168,345,570,3109,7.95922442511552,8.45919288331342,6.8843778510274,6.78734298550725,7.88454385964912,7.97291626246382,95
"437",437,298069,"Cubitos",4912,3100,1812,372,521,4391,7.55880342223127,7.91938644193548,6.94191194260486,6.70439965053763,7.3690556621881,7.58131733318151,19
"438",438,169427,"Middara: Unintentional Malum – Act 1",2089,1557,532,107,405,1684,8.74319025370991,9.11523620423892,7.65432644736842,6.84345794392523,8.47491083950617,8.80771113420427,41
"439",439,293141,"King of Tokyo: Dark Edition",3804,3071,733,144,398,3406,7.75864134069401,7.91763196678606,7.09252918144611,6.868125,7.79809045226131,7.75403160892543,28
"440",440,226522,"Exit: The Game – Dead Man on the Orient Express",4132,1535,2597,1674,462,3670,7.63313595595353,7.75977589576547,7.55828331536388,7.64937157108721,7.60961110389611,7.63609739509537,57
"441",441,136063,"Forbidden Desert",28404,18733,9671,2858,3645,24759,7.10875771722293,7.37539125713981,6.59228102367904,6.59184534639608,7.14235751989026,7.10381118138859,111
"442",442,264241,"Mandala",4293,3066,1227,275,556,3737,7.60272432098765,7.86486583496412,6.94769100244499,6.80863029090909,7.79475395683453,7.57415368209794,35
"443",443,233312,"Stuffed Fables",5983,4337,1646,612,694,5289,7.50350170483035,7.73667899700253,6.88910928918591,6.72923202614379,7.27475216138329,7.53351724333522,54
"444",444,128996,"1775: Rebellion",4015,2371,1644,423,877,3138,7.65164771108344,8.04954370307887,7.07779649635037,7.05160756501182,7.69578222348917,7.63931311344806,108
"445",445,277085,"Love Letter",5109,3636,1473,100,416,4693,7.56205439224897,7.80264289053905,6.96817809911745,6.9785,7.66500161057692,7.55292887705093,37
"446",446,262211,"Cloudspire",2469,1773,696,185,410,2059,8.21641465775618,8.73461615905246,6.89634100574713,6.95142345945946,8.00808131707317,8.25789919864011,36
"447",447,256680,"Return to Dark Tower",2160,1559,601,31,382,1778,8.45414076851852,8.8385157857601,7.45706813643927,6.40322580645161,8.45479057591623,8.45400115860518,7
"448",448,158899,"Colt Express",28320,16031,12289,2335,3260,25060,7.10239215466102,7.50005086519868,6.5836463829441,6.6101647366167,7.05555023006135,7.10848571707901,94
"449",449,299659,"Clash of Cultures: Monumental Edition",1858,1278,580,61,213,1645,8.51119046824543,8.88795252738654,7.68101475862069,6.9172131147541,8.42684037558686,8.52211239513678,12
"450",450,177639,"Raptor",9097,5495,3602,1298,1154,7943,7.28080866219633,7.66253577252047,6.69846816490838,6.72620416024653,7.43072729636048,7.25902770993328,82
"451",451,62227,"Labyrinth: The War on Terror, 2001 – ?",4657,3060,1597,625,960,3697,7.5916452716341,8.05221961764706,6.70914214151534,6.698128,7.43818055208333,7.63149545577495,141
"452",452,162082,"Deus",8199,3878,4321,999,1219,6980,7.29163593730943,7.80997671738009,6.82643678315205,6.89222222222222,7.25165272354389,7.29861867908309,94
"453",453,478,"Citadels",51481,33899,17582,4797,8498,42983,7.07431330859929,7.33496311749609,6.57176707541804,6.37873358348968,6.96581527065192,7.09576402926738,254
"454",454,274638,"Unmatched: Robin Hood vs. Bigfoot",2665,2072,593,152,197,2468,8.05925203001876,8.24148112451737,7.42252575042159,7.15460526315789,7.95,8.06797271474879,34
"455",455,98778,"Hanabi",43488,30128,13360,3098,5659,37829,7.06294069099522,7.32438398931227,6.47336257035928,6.18354293092318,7.05743921187489,7.06376368050967,130
"456",456,15062,"Shadows over Camelot",26559,14270,12289,2857,5066,21493,7.10771743288527,7.58191389348283,6.55707999349011,6.53606106055303,6.97313126727201,7.13944001768017,207
"457",457,20437,"Lords of Vegas",7088,3893,3195,663,1293,5795,7.34437462895034,7.94243035448241,6.61566384976526,6.69871945701358,7.30894577726218,7.35227963416739,144
"458",458,205398,"Citadels",10601,6755,3846,725,996,9605,7.28262525327799,7.59865591857883,6.72755839313573,6.5198275862069,7.35496954819277,7.27512343987506,68
"459",459,43570,"Friday",18998,13945,5053,2786,3169,15829,7.12660982682388,7.33431782144138,6.55338837720166,6.46161222900215,7.14866624802777,7.12219408364394,130
"460",460,144189,"Fire in the Lake",2521,1691,830,199,502,2019,8.05703717175724,8.46555689532821,7.22473975903614,7.12804020100503,7.89878486055777,8.09638470034671,96
"461",461,193042,"Junk Art",6454,3829,2625,459,759,5695,7.38994456925937,7.73958396448159,6.87993723809524,6.75710239651416,7.46122266139657,7.38044499561019,72
"462",462,232414,"Oceans",4912,3042,1870,372,690,4222,7.54550112581433,7.97780012820513,6.84226392513369,6.56989247311828,7.42280192753623,7.5655538133586,31
"463",463,13,"CATAN",113178,82027,31151,7863,17087,96091,7.12091080368977,7.38182691528399,6.43386493403101,6.19622311331553,7.03579534441388,7.13604612180121,254
"464",464,240196,"Betrayal Legacy",4118,2694,1424,269,571,3547,7.71401831714424,8.15955085374907,6.87113583567416,6.70438661710037,7.3598353765324,7.77103508034959,45
"465",465,95527,"Madeira",4235,1877,2358,537,689,3546,7.57343770720189,8.28603096963239,7.00620379983037,7.11230167597765,7.45936865021771,7.59560171742809,106
"466",466,119506,"Freedom: The Underground Railroad",4190,2426,1764,603,829,3361,7.57243463245824,7.9861088211047,7.00351536848073,7.03510779436153,7.57184559710494,7.57257991966677,105
"467",467,290236,"Canvas",6376,4421,1955,302,796,5580,7.41742942283563,7.69405704817915,6.79186894629156,6.41122516556291,7.35529413316583,7.42629316666667,19
"468",468,258210,"Blitzkrieg!: World War Two in 20 Minutes",3744,2430,1314,276,542,3202,7.65680708333333,7.9109666872428,7.18678589802131,6.94908213768116,7.68415867158672,7.65217730168645,34
"469",469,191862,"Imhotep",13969,7463,6506,1385,1751,12218,7.16277189419429,7.53861947876189,6.73163901321857,6.66779927797834,7.12639300399772,7.16798546734326,76
"470",470,206941,"First Class: All Aboard the Orient Express!",5345,2690,2655,651,694,4651,7.4380020261927,7.87093593680297,6.99936088888889,7.07529903225806,7.32881988472623,7.45429366372823,70
"471",471,269144,"Hadara",5412,2517,2895,344,643,4769,7.44776748891352,7.94189520858164,7.018158,6.96860465116279,7.34603888024883,7.46148346613546,41
"472",472,65781,"London",6422,2828,3594,917,1319,5103,7.34337060105886,7.90383910891089,6.90235642737896,7.06257470010905,7.29492191053829,7.35589339604155,142
"473",473,245654,"Railroad Ink: Deep Blue Edition",10311,6333,3978,650,1021,9290,7.22677131122103,7.55706312490131,6.70094475113122,6.66050598461539,7.13930754162586,7.2363838525296,48
"474",474,97786,"Small World Underground",10423,5968,4455,1188,1111,9312,7.25100202245035,7.58325637399463,6.80590797755331,6.72518518518519,7.1543204320432,7.26253695017182,134
"475",475,105551,"Archipelago",7807,3921,3886,1115,1346,6461,7.32035392596388,8.03076911502168,6.60354024704066,6.81473004484305,7.08323179791976,7.36975284011763,118
"476",476,123123,"BattleCON: Devastation of Indines",3128,1997,1131,380,593,2535,7.86171067774936,8.42672008012019,6.86407692307692,6.99274736842105,8.12740978077572,7.79955700197239,105
"477",477,12942,"No Thanks!",23346,16019,7327,1181,4572,18774,7.06563739912619,7.32020305137649,6.50908121195578,6.34406435224386,7.14353065616798,7.04666818791947,214
"478",478,144797,"Argent: The Consortium",3676,2072,1604,305,705,2971,7.67002076441784,8.34299533301158,6.80069201995012,6.74032786885246,7.66764539007092,7.67058442611915,90
"479",479,180974,"Potion Explosion",16453,9120,7333,1045,1791,14662,7.13827844162159,7.54847936074562,6.62811447293059,6.67444976076555,7.06816192071469,7.14684335015687,82
"480",480,17405,"1846: The Race for the Midwest",2542,1482,1060,163,556,1986,7.94997010228167,8.36091363022941,7.37542452830189,7.33552147239264,7.80278776978417,7.9911752265861,146
"481",481,171668,"The Grizzled",13573,7892,5681,1368,1856,11717,7.16301523613055,7.54352369107957,6.63441591797219,6.66569371345029,7.09874003232758,7.17319657762226,84
"482",482,262215,"Blackout: Hong Kong",5003,2751,2252,553,622,4381,7.47164760543674,7.93445267175573,6.90629381438721,6.87453887884268,7.31753215434084,7.49352841132162,46
"483",483,127398,"Legends of Andor",17205,10525,6680,2657,2076,15129,7.15942452891601,7.57326839334917,6.50737263173653,6.4584075875047,7.07885957129095,7.17047964505255,119
