"","rank","id","name","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"434",434,318184,"Imperium: Classics",3562,2555,1007,281,482,3080,7.79993982032566,8.19392840313112,6.80029649453823,6.45138790035587,7.4039381120332,7.86191151623377,15
"435",435,83330,"Mansions of Madness",13233,7147,6086,1602,1843,11390,7.28132937882567,7.76366167622779,6.71490990305619,6.81349979400749,7.00159938686923,7.32659209833188,138
"436",436,146791,"Shadows of Brimstone: City of the Ancients",3679,2511,1168,345,570,3109,7.95922442511552,8.45919288331342,6.8843778510274,6.78734298550725,7.88454385964912,7.97291626246382,95
"437",437,298069,"Cubitos",4912,3100,1812,372,521,4391,7.55880342223127,7.91938644193548,6.94191194260486,6.70439965053763,7.3690556621881,7.58131733318151,19
"438",438,169427,"Middara: Unintentional Malum – Act 1",2089,1557,532,107,405,1684,8.74319025370991,9.11523620423892,7.65432644736842,6.84345794392523,8.47491083950617,8.80771113420427,41
"439",439,293141,"King of Tokyo: Dark Edition",3804,3071,733,144,398,3406,7.75864134069401,7.91763196678606,7.09252918144611,6.868125,7.79809045226131,7.75403160892543,28
"440",440,226522,"Exit: The Game – Dead Man on the Orient Express",4132,1535,2597,1674,462,3670,7.63313595595353,7.75977589576547,7.55828331536388,7.64937157108721,7.60961110389611,7.63609739509537,57
"441",441,136063,"Forbidden Desert",28404,18733,9671,2858,3645,24759,7.10875771722293,7.37539125713981,6.59228102367904,6.59184534639608,7.14235751989026,7.10381118138859,111
"442",442,264241,"Mandala",4293,3066,1227,275,556,3737,7.60272432098765,7.86486583496412,6.94769100244499,6.80863029090909,7.79475395683453,7.57415368209794,35
"443",443,233312,"Stuffed Fables",5983,4337,1646,612,694,5289,7.50350170483035,7.73667899700253,6.88910928918591,6.72923202614379,7.27475216138329,7.53351724333522,54
"444",444,128996,"1775: Rebellion",4015,2371,1644,423,877,3138,7.65164771108344,8.04954370307887,7.07779649635037,7.05160756501182,7.69578222348917,7.63931311344806,108
"445",445,277085,"Love Letter",5109,3636,1473,100,416,4693,7.56205439224897,7.80264289053905,6.96817809911745,6.9785,7.66500161057692,7.55292887705093,37
"446",446,262211,"Cloudspire",2469,1773,696,185,410,2059,8.21641465775618,8.73461615905246,6.89634100574713,6.95142345945946,8.00808131707317,8.25789919864011,36
"447",447,256680,"Return to Dark Tower",2160,1559,601,31,382,1778,8.45414076851852,8.8385157857601,7.45706813643927,6.40322580645161,8.45479057591623,8.45400115860518,7
"448",448,158899,"Colt Express",28320,16031,12289,2335,3260,25060,7.10239215466102,7.50005086519868,6.5836463829441,6.6101647366167,7.05555023006135,7.10848571707901,94
"449",450,177639,"Raptor",9097,5495,3602,1298,1154,7943,7.28080866219633,7.66253577252047,6.69846816490838,6.72620416024653,7.43072729636048,7.25902770993328,82
"450",451,62227,"Labyrinth: The War on Terror, 2001 – ?",4657,3060,1597,625,960,3697,7.5916452716341,8.05221961764706,6.70914214151534,6.698128,7.43818055208333,7.63149545577495,141
"451",452,162082,"Deus",8199,3878,4321,999,1219,6980,7.29163593730943,7.80997671738009,6.82643678315205,6.89222222222222,7.25165272354389,7.29861867908309,94
"452",453,478,"Citadels",51481,33899,17582,4797,8498,42983,7.07431330859929,7.33496311749609,6.57176707541804,6.37873358348968,6.96581527065192,7.09576402926738,254
"453",454,274638,"Unmatched: Robin Hood vs. Bigfoot",2665,2072,593,152,197,2468,8.05925203001876,8.24148112451737,7.42252575042159,7.15460526315789,7.95,8.06797271474879,34
"454",455,98778,"Hanabi",43488,30128,13360,3098,5659,37829,7.06294069099522,7.32438398931227,6.47336257035928,6.18354293092318,7.05743921187489,7.06376368050967,130
"455",456,15062,"Shadows over Camelot",26559,14270,12289,2857,5066,21493,7.10771743288527,7.58191389348283,6.55707999349011,6.53606106055303,6.97313126727201,7.13944001768017,207
"456",457,20437,"Lords of Vegas",7088,3893,3195,663,1293,5795,7.34437462895034,7.94243035448241,6.61566384976526,6.69871945701358,7.30894577726218,7.35227963416739,144
"457",458,205398,"Citadels",10601,6755,3846,725,996,9605,7.28262525327799,7.59865591857883,6.72755839313573,6.5198275862069,7.35496954819277,7.27512343987506,68
"458",459,43570,"Friday",18998,13945,5053,2786,3169,15829,7.12660982682388,7.33431782144138,6.55338837720166,6.46161222900215,7.14866624802777,7.12219408364394,130
"459",460,144189,"Fire in the Lake",2521,1691,830,199,502,2019,8.05703717175724,8.46555689532821,7.22473975903614,7.12804020100503,7.89878486055777,8.09638470034671,96
"460",461,193042,"Junk Art",6454,3829,2625,459,759,5695,7.38994456925937,7.73958396448159,6.87993723809524,6.75710239651416,7.46122266139657,7.38044499561019,72
"461",462,232414,"Oceans",4912,3042,1870,372,690,4222,7.54550112581433,7.97780012820513,6.84226392513369,6.56989247311828,7.42280192753623,7.5655538133586,31
"462",463,13,"CATAN",113178,82027,31151,7863,17087,96091,7.12091080368977,7.38182691528399,6.43386493403101,6.19622311331553,7.03579534441388,7.13604612180121,254
"463",464,240196,"Betrayal Legacy",4118,2694,1424,269,571,3547,7.71401831714424,8.15955085374907,6.87113583567416,6.70438661710037,7.3598353765324,7.77103508034959,45
"464",465,95527,"Madeira",4235,1877,2358,537,689,3546,7.57343770720189,8.28603096963239,7.00620379983037,7.11230167597765,7.45936865021771,7.59560171742809,106
"465",466,119506,"Freedom: The Underground Railroad",4190,2426,1764,603,829,3361,7.57243463245824,7.9861088211047,7.00351536848073,7.03510779436153,7.57184559710494,7.57257991966677,105
"466",467,290236,"Canvas",6376,4421,1955,302,796,5580,7.41742942283563,7.69405704817915,6.79186894629156,6.41122516556291,7.35529413316583,7.42629316666667,19
"467",468,258210,"Blitzkrieg!: World War Two in 20 Minutes",3744,2430,1314,276,542,3202,7.65680708333333,7.9109666872428,7.18678589802131,6.94908213768116,7.68415867158672,7.65217730168645,34
"468",469,191862,"Imhotep",13969,7463,6506,1385,1751,12218,7.16277189419429,7.53861947876189,6.73163901321857,6.66779927797834,7.12639300399772,7.16798546734326,76
"469",470,206941,"First Class: All Aboard the Orient Express!",5345,2690,2655,651,694,4651,7.4380020261927,7.87093593680297,6.99936088888889,7.07529903225806,7.32881988472623,7.45429366372823,70
"470",471,269144,"Hadara",5412,2517,2895,344,643,4769,7.44776748891352,7.94189520858164,7.018158,6.96860465116279,7.34603888024883,7.46148346613546,41
"471",472,65781,"London",6422,2828,3594,917,1319,5103,7.34337060105886,7.90383910891089,6.90235642737896,7.06257470010905,7.29492191053829,7.35589339604155,142
"472",473,245654,"Railroad Ink: Deep Blue Edition",10311,6333,3978,650,1021,9290,7.22677131122103,7.55706312490131,6.70094475113122,6.66050598461539,7.13930754162586,7.2363838525296,48
"473",474,97786,"Small World Underground",10423,5968,4455,1188,1111,9312,7.25100202245035,7.58325637399463,6.80590797755331,6.72518518518519,7.1543204320432,7.26253695017182,134
"474",475,105551,"Archipelago",7807,3921,3886,1115,1346,6461,7.32035392596388,8.03076911502168,6.60354024704066,6.81473004484305,7.08323179791976,7.36975284011763,118
"475",476,123123,"BattleCON: Devastation of Indines",3128,1997,1131,380,593,2535,7.86171067774936,8.42672008012019,6.86407692307692,6.99274736842105,8.12740978077572,7.79955700197239,105
"476",477,12942,"No Thanks!",23346,16019,7327,1181,4572,18774,7.06563739912619,7.32020305137649,6.50908121195578,6.34406435224386,7.14353065616798,7.04666818791947,214
"477",478,144797,"Argent: The Consortium",3676,2072,1604,305,705,2971,7.67002076441784,8.34299533301158,6.80069201995012,6.74032786885246,7.66764539007092,7.67058442611915,90
"478",479,180974,"Potion Explosion",16453,9120,7333,1045,1791,14662,7.13827844162159,7.54847936074562,6.62811447293059,6.67444976076555,7.06816192071469,7.14684335015687,82
"479",480,17405,"1846: The Race for the Midwest",2542,1482,1060,163,556,1986,7.94997010228167,8.36091363022941,7.37542452830189,7.33552147239264,7.80278776978417,7.9911752265861,146
"480",481,171668,"The Grizzled",13573,7892,5681,1368,1856,11717,7.16301523613055,7.54352369107957,6.63441591797219,6.66569371345029,7.09874003232758,7.17319657762226,84
"481",482,262215,"Blackout: Hong Kong",5003,2751,2252,553,622,4381,7.47164760543674,7.93445267175573,6.90629381438721,6.87453887884268,7.31753215434084,7.49352841132162,46
"482",483,127398,"Legends of Andor",17205,10525,6680,2657,2076,15129,7.15942452891601,7.57326839334917,6.50737263173653,6.4584075875047,7.07885957129095,7.17047964505255,119
"483",484,21790,"Thurn and Taxis",19061,10443,8618,2289,3567,15494,7.09653783694454,7.43222328832711,6.68976559642608,6.60396141109655,7.01192736192879,7.11601670388537,197
"484",485,36553,"Time's Up! Title Recall!",3388,2200,1188,182,591,2797,7.69867696280992,8.0359761590909,7.07404882154882,7.09922527472527,7.81185262267344,7.67476319270647,168
"485",486,221965,"The Fox in the Forest",12386,9163,3223,1140,1615,10771,7.1670328855159,7.3907383018662,6.5310376233323,6.32196578947368,7.17869707120743,7.16528396156345,61
"486",487,125618,"Libertalia",13429,6024,7405,1534,1830,11599,7.14443407625289,7.69371725763612,6.69758979743417,6.75497653194263,7.11077741530054,7.14974416242779,120
"487",488,31999,"TZAAR",3528,2274,1254,215,744,2784,7.66712304421769,8.04170945470536,6.98784912280702,7.0948488372093,7.84171102150538,7.62046591235632,178
"488",489,133848,"Euphoria: Build a Better Dystopia",10166,5096,5070,1277,1498,8668,7.21754333857958,7.82613108124019,6.6058346331361,6.63249054032889,6.93609746328438,7.26618269266267,105
"489",490,11,"Bohnanza",41669,29395,12274,2762,7560,34109,7.04240908781109,7.29828958734478,6.42960093368095,6.31287821868211,7.1182501005291,7.02559950511595,255
"490",491,156009,"Port Royal",15372,9906,5466,1324,1884,13488,7.13360919138694,7.45385137896224,6.55323613794365,6.59635725075529,7.15224363057325,7.13100633822657,100
"491",492,142379,"Escape Plan",4420,2364,2056,480,598,3822,7.55531260633484,8.10674776649746,6.92126945525292,6.8267,7.36777591973244,7.58465508110937,40
"492",493,875,"Roads & Boats",3247,1667,1580,347,842,2405,7.71593753002771,8.42938512297541,6.96320516455696,6.92268011527378,7.55215558194774,7.77327823700624,254
"493",494,260180,"Project L",4484,2918,1566,197,513,3971,7.5498566235504,7.83675688827964,7.01526213282248,6.66424705583756,7.58236270955166,7.54565727272727,24
"494",495,9674,"Ingenious",16383,9727,6656,1456,3425,12958,7.10990287371055,7.39347390356739,6.69549551081731,6.54158722527472,7.20262919708029,7.08539387096774,220
"495",496,102652,"Sentinels of the Multiverse",15501,8948,6553,2003,2843,12658,7.177606716986,7.81836027268663,6.30266961696933,6.35400898652022,7.01868806190643,7.21330001264023,132
"496",497,90419,"Airlines Europe",7146,3737,3409,991,1463,5683,7.29679522390148,7.74061118544287,6.81027711058961,6.79085771947528,7.29455639097744,7.29737157663206,137
"497",498,147949,"One Night Ultimate Werewolf",24444,15809,8635,1430,3039,21405,7.09557099492718,7.53148441141122,6.29749859177765,6.19520443356643,7.03973143468246,7.10349888203691,103
"498",499,256952,"Zombie Kidz Evolution",3575,2859,716,178,491,3084,7.72153495664336,7.84529467296257,7.22736033519553,7.05093634831461,7.90454625254582,7.69239794422828,43
"499",500,58421,"Egizia",5314,2036,3278,607,914,4400,7.40099548362815,7.92801080550098,7.07366076876144,7.18970345963756,7.29942013129103,7.42209545454545,154
"500",501,163968,"Elysium",9179,4753,4426,1278,1231,7948,7.20758125830701,7.67972378918578,6.70055607772255,6.76279107981221,7.13760113728676,7.21841990060393,89
"501",502,133473,"Sushi Go!",40578,27493,13085,3426,4733,35845,7.02953246217162,7.21885583130252,6.63174359037065,6.74552364273205,7.01272683076273,7.03175149002651,109
"502",503,18,"RoboRally",23222,13045,10177,2109,4759,18463,7.06921822409783,7.59194005596014,6.39918714454162,6.42462336178283,7.03865665055684,7.07709573742079,254
"503",504,31730,"Chicago Express",7868,3628,4240,1071,1876,5992,7.24370224453482,7.81066063395811,6.75857841509434,6.8757962464986,7.37578528784648,7.20234914218959,178
"504",505,6249,"Alhambra",31223,17820,13403,3241,5630,25593,7.03173068475162,7.31868767059484,6.65020613892413,6.60418667078062,6.94960312255773,7.04979727230102,231
"505",506,27173,"Vikings",8200,3842,4358,929,1607,6593,7.24557800731708,7.74867542686101,6.80204879990821,6.95747039827772,7.25417754822651,7.24348192628545,185
"506",507,232043,"Queendomino",9659,5919,3740,977,1032,8627,7.20841810746454,7.53122026186856,6.69754485828877,6.6685977482088,7.08697238372093,7.22294598354005,59
"507",508,227935,"Wonderland's War",2052,1332,720,28,344,1708,8.32298359161793,8.76709951201201,7.50136913888889,6.80535714285714,8.19869186046512,8.34801658665105,6
"508",509,42052,"Vinhos",4674,1783,2891,771,777,3897,7.47713961489088,8.13142095344924,7.07361708751297,7.30402075226978,7.39115186615187,7.49428420836541,142
"509",510,181530,"Runebound (Third Edition)",5587,3658,1929,733,716,4871,7.47361880794702,7.85155402132313,6.75693295489891,6.70597090040928,7.49974395251397,7.46977861014165,81
"510",511,175095,"Dawn of the Zeds (Third Edition)",2144,1663,481,235,319,1825,8.1960930363806,8.47269400481058,7.23977825363825,7.20113476595745,8.12413793103449,8.20867039452055,74
"511",512,284742,"Honey Buzz",3287,2295,992,199,409,2878,7.74259662610283,8.07953406100218,6.96308915322581,6.78497487437186,7.58263134474328,7.76532970465601,21
"512",513,128780,"Pax Porfiriana",3394,1909,1485,332,755,2639,7.67988685916323,8.38834363541121,6.76915016835016,7.27590361445783,7.82148874172185,7.63937552103069,117
"513",514,97842,"Last Will",9725,4419,5306,1480,1494,8231,7.17937277737789,7.66411276985743,6.77566640218621,6.80772027027027,7.0643122690763,7.20025728708541,130
"514",515,34119,"Tales of the Arabian Nights",12227,7352,4875,1571,2481,9746,7.17822486464382,7.73290730821545,6.34170684923077,6.42267982176958,6.96626269649335,7.23218322080853,158
"515",516,91312,"Discworld: Ankh-Morpork",9887,5110,4777,861,1530,8357,7.23981998887428,7.75607532289628,6.68757700020933,6.80291521486643,7.09589651633987,7.26616950580352,131
"516",517,183251,"Karuba",9921,5781,4140,918,1374,8547,7.18710649027316,7.518620610621,6.72418785990338,6.66965904139434,7.17380762008734,7.18924439218439,82
"517",518,475,"Taj Mahal",7428,3844,3584,804,1910,5518,7.27158997711362,7.76336383454735,6.74414056082589,6.75509950248756,7.4406782513089,7.21306177781804,254
"518",519,84419,"Space Empires 4X",3508,2259,1249,418,767,2741,7.70435776795895,8.19043035856574,6.82522407526021,6.89155263157895,7.63060234680574,7.72499636993798,132
"519",520,151022,"Baseball Highlights: 2045",4178,2255,1923,513,777,3401,7.52853648157013,8.02593588470067,6.94526261050442,6.92635477582846,7.65804504504505,7.49894866803881,90
"520",521,192836,"The Colonists",3881,2321,1560,492,603,3278,7.58764029373873,8.08707710900474,6.84456795512821,6.8794006097561,7.30555555555555,7.63953080536913,70
"521",522,133038,"Pathfinder Adventure Card Game: Rise of the Runelords – Base Set",12434,7233,5201,2248,2032,10402,7.18533769985524,7.65739891331398,6.52884495673909,6.56497462188612,7.02442530511811,7.21677146125745,108
"522",523,252328,"Star Wars: X-Wing (Second Edition)",2423,1916,507,104,272,2151,8.14883878662815,8.4668725,6.94695990138067,6.75673076923077,8.11315808823529,8.15335071129707,47
"523",524,27746,"Colosseum",8722,4191,4531,1024,1869,6853,7.21380356569594,7.73202927702219,6.73446479805782,6.71634765625,7.05676243980739,7.25663296366555,185
"524",525,22827,"StarCraft: The Board Game",7288,3599,3689,910,1369,5919,7.34500038556531,7.95771459016393,6.74723448088913,6.94120879120879,7.25687655222791,7.3653824649434,180
"525",526,196326,"Love Letter: Premium Edition",5122,3393,1729,257,624,4498,7.44595245802421,7.77363674918951,6.8029028340081,6.73171206225681,7.17458333333333,7.48359904179635,70
"526",527,216600,"Fantastic Factories",4278,2760,1518,295,646,3632,7.52075021972884,7.90156054710145,6.82836780632411,6.73058644067797,7.46121362229102,7.53133960352423,34
"527",528,153938,"Camel Up",24882,13791,11091,2062,3085,21797,7.04241026123302,7.4013808846349,6.59605160400325,6.65715712900097,7.03792739059967,7.04304473643161,101
"528",529,15363,"Nexus Ops",8678,5091,3587,1169,2463,6215,7.2085462860106,7.5834284678845,6.67647904655701,6.71654405474765,7.32950426309379,7.16061072727272,206
"529",530,141572,"Paperback",9983,6208,3775,1508,1655,8328,7.15759039567264,7.50525115012887,6.58586113377483,6.57558208222812,7.12128700906345,7.16480486551393,102
"530",531,247367,"Air, Land, & Sea",4308,3091,1217,297,720,3588,7.49552005571031,7.6959809349725,6.98637907148726,6.68964084175084,7.50530555555556,7.49355641025641,38
"531",532,218603,"Photosynthesis",20316,11412,8904,2192,2212,18104,7.06326429956685,7.42938123291273,6.59402278526505,6.43231751824817,6.94443881555154,7.07778274690676,61
"532",533,339789,"Welcome to the Moon",2116,1624,492,42,214,1902,8.12651880434782,8.35003927955665,7.38871951219512,6.70119047619048,7.99593457943925,8.14121124605678,10
"533",534,2346,"DVONN",4752,2997,1755,360,1196,3556,7.44897634890572,7.86622115448781,6.73645060398861,6.71343055555556,7.52379347826087,7.42381288245219,244
"534",535,284435,"Nova Luna",5541,3345,2196,357,546,4995,7.37708245623534,7.71122459192825,6.86810912112933,6.60337535014006,7.31471428571429,7.38389987787788,34
"535",536,159508,"AquaSphere",6994,3687,3307,1024,1020,5974,7.26445401344009,7.76176377542717,6.70999949501059,6.72085286132813,7.10262745098039,7.29208426012722,94
"536",537,3685,"Hammer of the Scots",4008,2427,1581,487,1279,2729,7.54588638473054,7.97029217552534,6.89437920303605,6.84324435318275,7.63793822517592,7.50274446317332,230
"537",538,28023,"Jamaica",18030,10816,7214,1882,2917,15113,7.06373990238491,7.46454187222633,6.46281474216801,6.53636422422954,6.9669462118615,7.0824223079468,176
"538",539,170561,"Valeria: Card Kingdoms",4967,3014,1953,420,733,4234,7.45138018119589,7.87370748506968,6.7996164874552,6.66092857142857,7.45208540245566,7.45125809163911,79
"539",540,220,"High Society",11102,6898,4204,831,2347,8755,7.1175482057287,7.48433262829806,6.5157216246432,6.41052948255114,7.14839688538559,7.10927843403769,254
"540",541,503,"Through the Desert",13323,7533,5790,1780,3507,9816,7.08205526082714,7.46591094517457,6.58264509326425,6.60705337078652,7.21344881665241,7.03511178076609,254
"541",542,117959,"Las Vegas",10259,5846,4413,583,1605,8654,7.14309813529584,7.52982507355457,6.63079229322457,6.76227768439108,7.2100322305296,7.13068431245667,124
"542",543,155703,"Evolution",15202,7668,7534,1715,2113,13089,7.09266180239442,7.54791381977047,6.62931265595965,6.6626389212828,7.07054756270705,7.09623177630071,94
"543",544,172308,"Broom Service",9201,5006,4195,970,1253,7948,7.1756478708836,7.59538095485418,6.67476972586413,6.70022680412371,7.16637669592977,7.17710946904882,87
"544",545,4390,"Carcassonne: Hunters and Gatherers",12128,7274,4854,1270,2818,9310,7.12994518222296,7.44053667995601,6.66450584260404,6.62471732283465,7.22498616039744,7.10117767669173,238
"545",546,39351,"Automobile",5584,2263,3321,638,1192,4392,7.32678708810888,8.01413831197524,6.85841135200241,7.095,7.26025931208054,7.34484289617486,160
"546",547,9625,"Struggle of Empires",4032,2048,1984,414,1149,2883,7.52348437251984,8.10000937011718,6.92836179435484,7.01775362318841,7.50387901653612,7.53129795352064,214
"547",548,160010,"Conan",4310,2665,1645,394,706,3604,7.67669682598608,8.20395246529081,6.82251063829787,6.98121827411167,7.79811614730878,7.65291157602664,70
"548",549,183562,"Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set",3010,2195,815,276,240,2770,7.76934057142858,8.00530174943053,7.13383776687117,7.33452898550725,7.78666666666667,7.76783939350181,83
"549",550,39938,"Carson City",6952,2511,4441,1026,1406,5546,7.23500206127733,7.90947603743528,6.85364557532087,7.09985477582846,7.15564793741109,7.25511960512081,154
"550",551,42215,"Tobago",11438,5858,5580,1492,2090,9348,7.10462014950166,7.54356930522363,6.64380220071685,6.63289544235925,7.10427113397129,7.10469818142918,155
"551",552,245961,"Fleet: The Dice Game",2929,1937,992,207,413,2516,7.72227967907135,8.05110179659267,7.08021471774194,6.82671497584541,7.62855368038741,7.73766474960254,44
"552",553,205359,"Star Wars: Destiny",5079,3371,1708,485,621,4458,7.48138322701319,7.87779102343518,6.69901163348946,6.94200385567011,7.42766505636071,7.48886617541499,70
"553",554,140603,"Francis Drake",4879,2311,2568,569,802,4077,7.39486238163559,7.93420520553873,6.90949584501557,6.93865260105448,7.31977556109726,7.40963295560461,107
"554",555,6472,"A Game of Thrones",10370,4678,5692,1294,2272,8098,7.18958299035679,7.77637451902522,6.70732530042164,6.93096599690881,7.13087808098592,7.20605342183255,227
"555",556,270673,"Silver & Gold",6215,4614,1601,340,728,5487,7.27521255993564,7.47631024707412,6.69565932542161,6.4153695,7.17377472527472,7.28867105157646,40
"556",557,248490,"Atlantis Rising (Second Edition)",3164,2170,994,260,436,2728,7.68619410872314,8.0638791797235,6.86167036217304,6.69551026923077,7.72020871559633,7.68075775659824,34
"557",558,212445,"Blood Bowl (2016 Edition)",2505,1792,713,141,310,2195,8.00620819560879,8.3047999609375,7.25575035063114,7.13085106382979,7.88870967741936,8.02280251936219,69
"558",559,216734,"Dice Throne: Season One",4853,2604,2249,642,759,4094,7.57190798269112,8.12132571428571,6.9357657981325,7.28402908099688,7.65711677206851,7.55611084758183,55
"559",560,303057,"Pan Am",3727,2501,1226,242,492,3235,7.58333544674,7.86055479408237,7.0178170228385,6.81595041322314,7.48451422764227,7.59836482534776,26
"560",561,42776,"Gears of War: The Board Game",4897,2868,2029,792,897,4000,7.46530540126608,7.92665523709902,6.81318547560375,7.06571127525253,7.63401895206243,7.4274713875,132
"561",562,265402,"In the Hall of the Mountain King",3318,2043,1275,293,617,2701,7.69910355937312,8.11592652471856,7.03120605490196,6.91555290102389,7.75862074554295,7.68550781562385,32
"562",563,169255,"A Game of Thrones: The Card Game (Second Edition)",4592,2974,1618,631,556,4036,7.52848069033101,7.93306635171487,6.78482323856613,6.84847860538827,7.65169064748202,7.51150726709613,84
"563",564,130960,"Triumph & Tragedy: European Balance of Power 1936-1945",2035,1202,833,152,440,1595,8.15993867813268,8.60178313643927,7.52236720288115,7.30385526315789,8.26356818181818,8.13135122884013,84
"564",565,131357,"Coup",40878,27557,13321,2809,5558,35320,6.99191053843143,7.32339806219835,6.30616609789055,6.19809184763261,6.91112972292191,7.00462231002265,118
"565",566,113924,"Zombicide",17776,9642,8134,1884,2140,15636,7.12441070038254,7.71268360091268,6.42707515736415,6.65767586518047,7.05933925233645,7.13331661614223,120
"566",567,143519,"Quantum",7075,3259,3816,794,1064,6011,7.25546498939929,7.95442982509972,6.65852410901468,6.85225314861461,7.2326739943609,7.25949919647313,106
"567",568,257501,"KeyForge: Call of the Archons",10589,6854,3735,776,1259,9330,7.175582949287,7.57835433323607,6.43646780455154,6.25822851804124,7.09132750595711,7.18695246730976,48
"568",569,264055,"Draftosaurus",9634,5810,3824,413,1042,8592,7.13896853124351,7.44803806540448,6.66938328190377,6.53497847457627,7.05901791746641,7.14866459031657,41
"569",570,174785,"Mare Nostrum: Empires",3815,1913,1902,426,582,3233,7.55470997378768,8.1207354312598,6.98541097266036,6.95538732394366,7.56705498281787,7.55248764305598,74
"570",571,30869,"Thebes",9514,5325,4189,1240,2212,7302,7.13126007357578,7.52113508732394,6.63565624253999,6.5892814516129,7.14718309222423,7.12643650232813,181
"571",572,135219,"The Battle of Five Armies",2566,1701,865,298,411,2155,7.88475315666407,8.1923462904174,7.2798792601156,7.26543624161074,8.00542579075426,7.86173856148492,95
"572",573,193949,"Star Trek: Ascendancy",3030,1960,1070,181,548,2482,7.81757547194719,8.30265714795918,6.92901464485981,6.74944751381216,7.75809324817518,7.83070853344077,72
"573",574,269511,"Cooper Island",3212,1749,1463,324,387,2825,7.63243562577833,8.16291331618068,6.99825552973342,6.93813271604938,7.53336260981912,7.64600775221239,34
"574",575,283393,"Aquatica",4180,2498,1682,374,498,3682,7.43362769138756,7.82172240992794,6.85725396551724,6.70310160427807,7.25564257028113,7.45770063824009,34
"575",576,343905,"Boonlake",2680,1537,1143,179,334,2346,7.76658932462687,8.23939040988939,7.13081043744532,6.82417134078212,7.35032835329341,7.82585239556692,10
"576",577,323612,"Bitoku",2363,1402,961,81,269,2094,7.98533079559882,8.48692582025678,7.25355532778356,6.89753086419753,7.48257869888476,8.04991547277937,10
"577",578,119432,"Snowdonia",4806,1931,2875,747,949,3857,7.35309226799834,7.9654352356292,6.9418107826087,7.30811780455154,7.38451949420443,7.34535971998963,118
"578",579,1513,"The Republic of Rome",4060,2317,1743,407,958,3102,7.54270353694581,8.1380731808373,6.75126838783706,6.86805896805897,7.48202505219207,7.56144305609284,254
"579",581,224710,"Zombicide: Green Horde",3606,2584,1022,289,383,3223,7.73916258735441,8.08945057662539,6.85350293542074,6.8277508650519,7.70924281984334,7.74271805460751,55
"580",582,37904,"Formula D",18382,10466,7916,2219,2641,15741,7.01401059079534,7.41293018345118,6.48658607630116,6.52277001802614,6.94031048845134,7.02637587700909,166
"581",583,1353,"Time's Up!",5447,2589,2858,290,960,4487,7.29092605654488,7.75953573194283,6.86642275017494,6.91916972413793,7.41799479166667,7.26373952083798,241
"582",584,73171,"Earth Reborn",3313,1896,1417,604,730,2583,7.63368125565952,8.25203322784811,6.80630275229358,7.02058112582782,7.75863150684932,7.59836817653891,140
"583",585,198953,"Pax Renaissance",2174,1250,924,235,448,1726,8.01173293928243,8.654384592,7.14234488095238,7.5304255319149,8.00361607142857,8.01383975086906,70
"584",586,163166,"One Night Ultimate Werewolf: Daybreak",5435,3860,1575,291,581,4854,7.33596621527139,7.65316658031088,6.55857357460318,6.37101161512027,7.20955249569707,7.35109731767614,91
"585",587,10547,"Betrayal at House on the Hill",41704,25902,15802,3432,7120,34584,7.04652926529829,7.52707154351015,6.25884377673712,6.22493337121212,6.77214555337079,7.10301816273421,215
"586",588,24508,"Taluva",8260,3914,4346,984,1776,6484,7.15185543946731,7.68847881706694,6.66857336401289,6.75319105691057,7.1735392286036,7.14591614127082,190
"587",589,209778,"Magic Maze",18503,10272,8231,1801,1953,16550,6.99681595471005,7.37520320580218,6.52460190499332,6.51172052748473,6.91820327700973,7.00609272567976,65
"588",590,121408,"Trains",8069,3954,4115,1198,1396,6673,7.14424659685215,7.66545374810319,6.6434317545565,6.77110183639399,7.09041977077364,7.15550723662521,109
"589",591,322708,"Descent: Legends of the Dark",2864,1987,877,128,606,2258,8.01448436801676,8.68996639154505,6.48405930444698,6.18046875,7.38243123762376,8.18411421612046,16
"590",592,239942,"Black Rose Wars",2473,1503,970,139,331,2142,8.07052357460574,8.53336425149701,7.35335910309278,7.23808151079137,7.80619335347432,8.11137012138189,41
"591",593,46,"Medici",7673,3766,3907,702,1955,5718,7.16313043529258,7.62780544875199,6.71522511133863,6.71868945868946,7.21760101790281,7.14450679258482,254
"592",594,5782,"Coloretto",19453,12874,6579,1236,4041,15412,6.97534222073716,7.22705029361504,6.48279172214622,6.35234172330097,7.08434579806978,6.94676166947833,231
"593",595,266121,"Unlock!: Heroic Adventures",2854,1276,1578,846,326,2528,7.6759630168185,7.83935170846395,7.5438438973384,7.6399678250591,7.62659509202454,7.68232929193038,44
"594",596,111799,"Cuba Libre",2867,1680,1187,313,581,2286,7.68863271712592,8.10725773809525,7.09613900589722,7.15194888178914,7.53661101549053,7.72726990376203,107
"595",597,58281,"Summoner Wars",6413,2577,3836,641,972,5441,7.23853464525183,7.91157430345362,6.78639095411888,6.76605304212169,7.31957716049383,7.22405691600809,153
"596",599,180511,"Shakespeare",4118,2118,2000,499,623,3495,7.42423812530355,7.91446534466478,6.9050875,6.92182364729459,7.42091813804173,7.42482992846924,83
